,network,name,func,k,bias,numPI,time_PI,ks,time_sym,time_ks,time_cov,ke,tss,correct,timeout,ks_norm,ke_norm,source,version
248,Bortezomib Responses in U266 Human Myeloma Cells,Bort,01,1,0.5,1,2.9325485229492188e-05,,0.0006568431854248047,,,0.0,"[[('0', [], [])], [('1', [], [])]]",True,False,,0.0,cc,v0.1.2
249,Bortezomib Responses in U266 Human Myeloma Cells,X,01,1,0.5,1,3.0517578125e-05,,0.0006613731384277344,,,0.0,"[[('0', [], [])], [('1', [], [])]]",True,False,,0.0,cc,v0.1.2
250,Bortezomib Responses in U266 Human Myeloma Cells,TNFAR,01,1,0.5,1,3.4809112548828125e-05,,0.0008337497711181641,,,0.0,"[[('0', [], [])], [('1', [], [])]]",True,False,,0.0,cc,v0.1.2
251,Bortezomib Responses in U266 Human Myeloma Cells,TNFA,01,1,0.5,1,2.9802322387695312e-05,,0.0006711483001708984,,,0.0,"[[('0', [], [])], [('1', [], [])]]",True,False,,0.0,cc,v0.1.2
252,Bortezomib Responses in U266 Human Myeloma Cells,SHP1,01,1,0.5,1,2.9802322387695312e-05,,0.0006589889526367188,,,0.0,"[[('0', [], [])], [('1', [], [])]]",True,False,,0.0,cc,v0.1.2
253,BT474 Breast Cell Line Long-term ErbB Network,p53,0111111111111111111111111111111111111111111111111111111111111111,6,0.984375,6,0.0013496875762939453,,0.03725004196166992,,,1.078125,"[[('000000', [], [[0, 1, 2, 3, 4, 5]])], [('122222', [[0, 1, 2, 3, 4, 5]], [[0, 1, 2, 3, 4]])]]",True,False,,0.1796875,cc,v0.1.2
254,BT474 Breast Cell Line Long-term ErbB Network,ERK1_2,0111,2,0.75,2,6.771087646484375e-05,,0.0010745525360107422,,,1.25,"[[('00', [], [[0, 1]])], [('21', [[0, 1]], [])]]",True,False,,0.625,cc,v0.1.2
255,BT474 Breast Cell Line Long-term ErbB Network,cJUN,0010,2,0.25,2,4.553794860839844e-05,,0.0008873939514160156,,,1.25,"[[('21', [], []), ('02', [], [])], [('10', [], [])]]",True,False,,0.625,cc,v0.1.2
256,BT474 Breast Cell Line Long-term ErbB Network,ERBB3,0100000011000000000000000000000011000000110000000000000000000000,6,0.109375,4,0.0010139942169189453,,0.005360841751098633,,,1.4453125,"[[('222122', [[1, 3, 4]], [[0, 1, 2]]), ('020220', [], [[0, 2, 5], [1, 3, 4]])], [('201002', [[0, 2, 5]], [[0, 2]])]]",True,False,,0.24088541666666666,cc,v0.1.2
257,BT474 Breast Cell Line Long-term ErbB Network,TSC2,0000100000000000,4,0.0625,4,0.00013446807861328125,,0.0038123130798339844,,,1.1875,"[[('2212', [[0, 2, 3]], [[0, 1, 2]]), ('2022', [], [[0, 2, 3]])], [('0100', [], [[0, 2, 3]])]]",True,False,,0.296875,cc,v0.1.2
258,BT474 Breast Cell Line Long-term ErbB Network,p70S6K,00001000000000001000100000000000,5,0.09375,4,0.0003304481506347656,,0.0047779083251953125,,,1.3984375,"[[('22212', [[1, 3, 4]], [[1, 2]]), ('02022', [], [[0, 2], [1, 3, 4]])], [('10200', [[0, 2]], [])]]",True,False,,0.2796875,cc,v0.1.2
259,BT474 Breast Cell Line Long-term ErbB Network,AKT,01001100110011001100110011001100,5,0.46875,4,0.00027751922607421875,,0.0027227401733398438,,,1.609375,"[[('22212', [], [[0, 1, 2, 4]]), ('00020', [], [[0, 1, 2, 4]])], [('22102', [[0, 1, 2, 4]], [[0, 3]])]]",True,False,,0.321875,cc,v0.1.2
260,BT474 Breast Cell Line Long-term ErbB Network,Nfkb,01,1,0.5,1,2.8371810913085938e-05,,0.0006699562072753906,,,0.0,"[[('0', [], [])], [('1', [], [])]]",True,False,,0.0,cc,v0.1.2
261,BT474 Breast Cell Line Long-term ErbB Network,CyclinD1,01001100110011001100110011001100,5,0.46875,4,0.000293731689453125,,0.002718687057495117,,,1.609375,"[[('22212', [], [[0, 1, 2, 4]]), ('00020', [], [[0, 1, 2, 4]])], [('22102', [[0, 1, 2, 4]], [[0, 3]])]]",True,False,,0.321875,cc,v0.1.2
262,BT474 Breast Cell Line Long-term ErbB Network,RB,01001100,3,0.375,2,5.793571472167969e-05,,0.0013208389282226562,,,1.5625,"[[('212', [], [[0, 2]]), ('020', [], [[0, 2]])], [('102', [[0, 2]], [])]]",True,False,,0.5208333333333334,cc,v0.1.2
263,BT474 Breast Cell Line Long-term ErbB Network,p38,0111,2,0.75,2,3.743171691894531e-05,,0.001134634017944336,,,1.25,"[[('00', [], [[0, 1]])], [('21', [[0, 1]], [])]]",True,False,,0.625,cc,v0.1.2
264,BT474 Breast Cell Line Long-term ErbB Network,ERBB2,01000000000000001100000000000000,5,0.09375,4,0.00033926963806152344,,0.005078792572021484,,,1.3984375,"[[('22212', [[1, 2, 3]], [[1, 2]]), ('02220', [], [[0, 4], [1, 2, 3]])], [('10002', [[0, 4]], [])]]",True,False,,0.2796875,cc,v0.1.2
265,BT474 Breast Cell Line Long-term ErbB Network,PTEN,0010,2,0.25,2,3.933906555175781e-05,,0.0008800029754638672,,,1.25,"[[('21', [], []), ('02', [], [])], [('10', [], [])]]",True,False,,0.625,cc,v0.1.2
266,BT474 Breast Cell Line Long-term ErbB Network,BAX,01,1,0.5,1,2.765655517578125e-05,,0.0007681846618652344,,,0.0,"[[('0', [], [])], [('1', [], [])]]",True,False,,0.0,cc,v0.1.2
267,BT474 Breast Cell Line Long-term ErbB Network,GSK3a_b,01111111,3,0.875,3,6.008148193359375e-05,,0.0014853477478027344,,,1.25,"[[('000', [], [[0, 1, 2]])], [('212', [[0, 1, 2]], [[0, 2]])]]",True,False,,0.4166666666666667,cc,v0.1.2
268,BT474 Breast Cell Line Long-term ErbB Network,PRAS,0100,2,0.25,2,4.00543212890625e-05,,0.0008816719055175781,,,1.25,"[[('12', [], []), ('20', [], [])], [('01', [], [])]]",True,False,,0.625,cc,v0.1.2
269,BT474 Breast Cell Line Long-term ErbB Network,ERBB1,0100000011000000,4,0.1875,3,0.00011348724365234375,,0.0023984909057617188,,,1.5208333333333335,"[[('2212', [[1, 2]], []), ('0220', [], [[0, 3], [1, 2]])], [('2001', [[0, 3]], [])]]",True,False,,0.38020833333333337,cc,v0.1.2
270,BT474 Breast Cell Line Long-term ErbB Network,cRAF,0111111100000000,4,0.4375,3,0.000102996826171875,,0.0016894340515136719,,,1.625,"[[('1222', [], [[1, 2, 3]]), ('2000', [], [[1, 2, 3]])], [('0212', [[1, 2, 3]], [])]]",True,False,,0.40625,cc,v0.1.2
271,BT474 Breast Cell Line Long-term ErbB Network,FoxO1_3a,0100,2,0.25,2,4.00543212890625e-05,,0.0008566379547119141,,,1.25,"[[('12', [], []), ('20', [], [])], [('01', [], [])]]",True,False,,0.625,cc,v0.1.2
272,BT474 Breast Cell Line Long-term ErbB Network,RPS6,0111,2,0.75,2,4.3392181396484375e-05,,0.0011444091796875,,,1.25,"[[('00', [], [[0, 1]])], [('21', [[0, 1]], [])]]",True,False,,0.625,cc,v0.1.2
273,BT474 Breast Cell Line Long-term ErbB Network,CyclinB1,0111111100000000,4,0.4375,3,0.00010347366333007812,,0.0017094612121582031,,,1.625,"[[('1222', [], [[1, 2, 3]]), ('2000', [], [[1, 2, 3]])], [('0212', [[1, 2, 3]], [])]]",True,False,,0.40625,cc,v0.1.2
274,BT474 Breast Cell Line Long-term ErbB Network,trastuzumab,01,1,0.5,1,2.8133392333984375e-05,,0.0007410049438476562,,,0.0,"[[('0', [], [])], [('1', [], [])]]",True,False,,0.0,cc,v0.1.2
275,BT474 Breast Cell Line Long-term ErbB Network,erlotinib,01,1,0.5,1,3.0279159545898438e-05,,0.0006661415100097656,,,0.0,"[[('0', [], [])], [('1', [], [])]]",True,False,,0.0,cc,v0.1.2
276,BT474 Breast Cell Line Long-term ErbB Network,pertuzumab,01,1,0.5,1,2.9802322387695312e-05,,0.0006730556488037109,,,0.0,"[[('0', [], [])], [('1', [], [])]]",True,False,,0.0,cc,v0.1.2
277,BT474 Breast Cell Line Long-term ErbB Network,stimulus,01,1,0.5,1,3.0994415283203125e-05,,0.0007340908050537109,,,0.0,"[[('0', [], [])], [('1', [], [])]]",True,False,,0.0,cc,v0.1.2
278,BT474 Breast Cell Line Short-term ErbB Network,PKCa,0111,2,0.75,2,4.172325134277344e-05,,0.0011301040649414062,,,1.25,"[[('00', [], [[0, 1]])], [('21', [[0, 1]], [])]]",True,False,,0.625,cc,v0.1.2
279,BT474 Breast Cell Line Short-term ErbB Network,MEK1_2,0111111111111111,4,0.9375,4,0.00012302398681640625,,0.0022516250610351562,,,1.1875,"[[('0000', [], [[0, 1, 2, 3]])], [('2212', [[0, 1, 2, 3]], [[0, 2, 3]])]]",True,False,,0.296875,cc,v0.1.2
280,BT474 Breast Cell Line Short-term ErbB Network,p70S6K,0111111111111111,4,0.9375,4,0.00013446807861328125,,0.002422332763671875,,,1.1875,"[[('0000', [], [[0, 1, 2, 3]])], [('2212', [[0, 1, 2, 3]], [[0, 2, 3]])]]",True,False,,0.296875,cc,v0.1.2
281,BT474 Breast Cell Line Short-term ErbB Network,mTOR,01111111,3,0.875,3,5.7697296142578125e-05,,0.0014820098876953125,,,1.25,"[[('000', [], [[0, 1, 2]])], [('212', [[0, 1, 2]], [[0, 2]])]]",True,False,,0.4166666666666667,cc,v0.1.2
282,BT474 Breast Cell Line Short-term ErbB Network,ERK1_2,0111111111111111,4,0.9375,4,0.00012302398681640625,,0.0025169849395751953,,,1.1875,"[[('0000', [], [[0, 1, 2, 3]])], [('2212', [[0, 1, 2, 3]], [[0, 2, 3]])]]",True,False,,0.296875,cc,v0.1.2
283,BT474 Breast Cell Line Short-term ErbB Network,PDK1,01111111111111111111111111111111,5,0.96875,5,0.0003693103790283203,,0.006601095199584961,,,1.125,"[[('00000', [], [[0, 1, 2, 3, 4]])], [('21222', [[0, 1, 2, 3, 4]], [[0, 1, 2, 4]])]]",True,False,,0.225,cc,v0.1.2
284,BT474 Breast Cell Line Short-term ErbB Network,AKT,0111111111111111,4,0.9375,4,0.0001239776611328125,,0.0024886131286621094,,,1.1875,"[[('0000', [], [[0, 1, 2, 3]])], [('2212', [[0, 1, 2, 3]], [[0, 2, 3]])]]",True,False,,0.296875,cc,v0.1.2
285,BT474 Breast Cell Line Short-term ErbB Network,ERBB3,0100000011000000,4,0.1875,3,0.00011324882507324219,,0.0022704601287841797,,,1.5208333333333335,"[[('2212', [[1, 2]], []), ('0220', [], [[0, 3], [1, 2]])], [('2001', [[0, 3]], [])]]",True,False,,0.38020833333333337,cc,v0.1.2
286,BT474 Breast Cell Line Short-term ErbB Network,ERBB1,01000000110000001100000011000000,5,0.21875,3,0.000286102294921875,,0.0026378631591796875,,,1.5833333333333335,"[[('22212', [[2, 3]], [[0, 1]]), ('00220', [], [[0, 1, 4], [2, 3]])], [('21002', [[0, 1, 4]], [[0, 2]])]]",True,False,,0.3166666666666667,cc,v0.1.2
287,BT474 Breast Cell Line Short-term ErbB Network,ERBB2,0100000000000000110000000000000011000000000000001100000000000000,6,0.109375,4,0.0010018348693847656,,0.0053730010986328125,,,1.4453125,"[[('222122', [[2, 3, 4]], [[1, 2]]), ('002220', [], [[0, 1, 5], [2, 3, 4]])], [('220001', [[0, 1, 5]], [])]]",True,False,,0.24088541666666666,cc,v0.1.2
288,BT474 Breast Cell Line Short-term ErbB Network,PLCg,01111111111111111111111111111111,5,0.96875,5,0.0003726482391357422,,0.011791229248046875,,,1.125,"[[('00000', [], [[0, 1, 2, 3, 4]])], [('21222', [[0, 1, 2, 3, 4]], [[0, 1, 2, 4]])]]",True,False,,0.225,cc,v0.1.2
289,BT474 Breast Cell Line Short-term ErbB Network,trastuzumab,01,1,0.5,1,2.7418136596679688e-05,,0.0006725788116455078,,,0.0,"[[('0', [], [])], [('1', [], [])]]",True,False,,0.0,cc,v0.1.2
290,BT474 Breast Cell Line Short-term ErbB Network,pertuzumab,01,1,0.5,1,2.8133392333984375e-05,,0.0008854866027832031,,,0.0,"[[('0', [], [])], [('1', [], [])]]",True,False,,0.0,cc,v0.1.2
291,BT474 Breast Cell Line Short-term ErbB Network,erlotinib,01,1,0.5,1,3.0279159545898438e-05,,0.0006659030914306641,,,0.0,"[[('0', [], [])], [('1', [], [])]]",True,False,,0.0,cc,v0.1.2
292,BT474 Breast Cell Line Short-term ErbB Network,HRG,01,1,0.5,1,2.8371810913085938e-05,,0.0006620883941650391,,,0.0,"[[('0', [], [])], [('1', [], [])]]",True,False,,0.0,cc,v0.1.2
293,BT474 Breast Cell Line Short-term ErbB Network,EGF,01,1,0.5,1,2.8133392333984375e-05,,0.0008397102355957031,,,0.0,"[[('0', [], [])], [('1', [], [])]]",True,False,,0.0,cc,v0.1.2
294,Budding Yeast Cell Cycle 2009,SMBF,0100110011001100,4,0.4375,3,0.00011277198791503906,,0.0016820430755615234,,,1.625,"[[('2212', [], [[0, 1, 3]]), ('0020', [], [[0, 1, 3]])], [('2102', [[0, 1, 3]], [[0, 2]])]]",True,False,,0.40625,cc,v0.1.2
295,Budding Yeast Cell Cycle 2009,Cln2,01,1,0.5,1,2.7894973754882812e-05,,0.0006992816925048828,,,0.0,"[[('0', [], [])], [('1', [], [])]]",True,False,,0.0,cc,v0.1.2
296,Budding Yeast Cell Cycle 2009,S,0111000011110000,4,0.4375,3,0.00011277198791503906,,0.0019021034240722656,,,1.625,"[[('0200', [], [[0, 2, 3]]), ('2122', [], [[0, 2, 3]])], [('1022', [[0, 2, 3]], [])]]",True,False,,0.40625,cc,v0.1.2
297,Budding Yeast Cell Cycle 2009,Cdh1,1101010101010101,4,0.5625,3,0.00010395050048828125,,0.0016934871673583984,,,1.625,"[[('1220', [[0, 1, 2]], [[1, 2]])], [('2221', [], [[0, 1, 2]]), ('0002', [], [[0, 1, 2]])]]",True,False,,0.40625,cc,v0.1.2
298,Budding Yeast Cell Cycle 2009,CD,0000000100000000,4,0.0625,4,0.0001342296600341797,,0.0038585662841796875,,,1.1875,"[[('2022', [[1, 2, 3]], [[0, 2]]), ('1222', [], [[1, 2, 3]])], [('0111', [], [[1, 2, 3]])]]",True,False,,0.296875,cc,v0.1.2
299,Budding Yeast Cell Cycle 2009,SFF,0000101000001010000010101111111100001000000010000000100011111111,6,0.390625,6,0.0007147789001464844,,0.015157461166381836,,,2.2760416666666665,"[[('102212', [[1, 2]], []), ('202221', [[1, 2]], [[0, 1]]), ('202022', [[1, 2]], [])], [('022120', [[0, 4]], []), ('211222', [], [[0, 3, 4, 5], [1, 2]])]]",True,False,,0.37934027777777773,cc,v0.1.2
300,Budding Yeast Cell Cycle 2009,Clb2,0000101000001010000010101010101000001000000010000000100010001000,6,0.234375,4,0.0008332729339599609,,0.007072925567626953,,,1.954427083333333,"[[('202022', [[1, 2]], []), ('222221', [], [[0, 1, 2, 3, 4]]), ('122212', [], [[0, 4], [1, 2, 3, 5]])], [('211200', [[0, 4]], []), ('022120', [[0, 4]], [])]]",True,False,,0.32573784722222215,cc,v0.1.2
301,Budding Yeast Cell Cycle 2009,Swi5,00001101,3,0.375,2,5.7220458984375e-05,,0.0015947818756103516,,,1.5625,"[[('022', [], [[1, 2]]), ('210', [], [])], [('102', [], []), ('121', [], [[0, 2]])]]",True,False,,0.5208333333333334,cc,v0.1.2
302,Budding Yeast Cell Cycle 2009,Cln3,10,1,0.5,1,2.9087066650390625e-05,,0.0006670951843261719,,,0.0,"[[('1', [], [])], [('0', [], [])]]",True,False,,0.0,cc,v0.1.2
303,Budding Yeast Cell Cycle 2009,B,0111000011110000,4,0.4375,3,0.00010561943054199219,,0.0016875267028808594,,,1.625,"[[('0200', [], [[0, 2, 3]]), ('2122', [], [[0, 2, 3]])], [('1022', [[0, 2, 3]], [])]]",True,False,,0.40625,cc,v0.1.2
304,Budding Yeast Cell Cycle 2009,FEAR,01,1,0.5,1,3.24249267578125e-05,,0.0007507801055908203,,,0.0,"[[('0', [], [])], [('1', [], [])]]",True,False,,0.0,cc,v0.1.2
305,Budding Yeast Cell Cycle 2009,Clb5,00001100,3,0.25,2,6.246566772460938e-05,,0.0010061264038085938,,,1.25,"[[('212', [], [[0, 2]]), ('022', [], [[1, 2]])], [('102', [], [])]]",True,False,,0.4166666666666667,cc,v0.1.2
306,Budding Yeast Cell Cycle 2009,M,0101000001110000,4,0.3125,3,0.00010633468627929688,,0.0020503997802734375,,,1.6979166666666665,"[[('2200', [[0, 2]], []), ('2122', [], [[0, 2, 3]])], [('1012', [], [[0, 2]]), ('2021', [], [[0, 2]])]]",True,False,,0.42447916666666663,cc,v0.1.2
307,Budding Yeast Cell Cycle 2009,Cdc20,00000001,3,0.125,3,6.151199340820312e-05,,0.0014955997467041016,,,1.25,"[[('202', [[0, 1, 2]], [[0, 2]])], [('111', [], [[0, 1, 2]])]]",True,False,,0.4166666666666667,cc,v0.1.2
308,Budding Yeast Cell Cycle 2009,MEN,0001,2,0.25,2,3.814697265625e-05,,0.0011472702026367188,,,1.25,"[[('02', [[0, 1]], [])], [('11', [], [[0, 1]])]]",True,False,,0.625,cc,v0.1.2
309,Budding Yeast Cell Cycle 2009,CKI,0011000011110101000000000101010100000000010101010000000001010101,6,0.3125,7,0.0007750988006591797,,0.03705620765686035,,,2.1614583333333335,"[[('212220', [[0, 1, 3], [2, 5]], [[1, 2, 3, 4]]), ('220202', [], [[0, 1, 3, 5], [2, 4]])], [('001022', [[2, 4]], [[0, 1]]), ('221221', [], [[0, 1, 3, 4], [2, 5]])]]",True,False,,0.3602430555555556,cc,v0.1.2
310,Budding Yeast Cell Cycle 2009,Yhp1,01,1,0.5,1,2.6702880859375e-05,,0.0006432533264160156,,,0.0,"[[('0', [], [])], [('1', [], [])]]",True,False,,0.0,cc,v0.1.2
311,Budding Yeast Cell Cycle 2009,Cdc14,0001,2,0.25,2,3.9577484130859375e-05,,0.0016150474548339844,,,1.25,"[[('02', [[0, 1]], [])], [('11', [], [[0, 1]])]]",True,False,,0.625,cc,v0.1.2
312,Budding Yeast Cell Cycle,SMBF,1000,2,0.25,2,7.414817810058594e-05,,0.0011513233184814453,,,1.25,"[[('21', [[0, 1]], [])], [('00', [], [[0, 1]])]]",True,False,,0.625,cc,v0.1.2
313,Budding Yeast Cell Cycle,Sic1,1000000011010101000000000101010111010101110101010101010101010101,6,0.4375,7,0.0007052421569824219,,0.03613924980163574,,,2.3515625,"[[('010222', [[1, 3, 4, 5]], [[1, 3]]), ('212220', [[1, 3, 4]], [[0, 1]])], [('201002', [[0, 2]], []), ('122221', [[0, 2]], []), ('202000', [], [[0, 2], [1, 3, 4, 5]])]]",True,False,,0.3919270833333333,cc,v0.1.2
314,Budding Yeast Cell Cycle,Whi5,11101010,3,0.625,2,9.226799011230469e-05,,0.0013377666473388672,,,1.5625,"[[('121', [[0, 1]], [])], [('002', [], [[0, 1]]), ('220', [], [[0, 1]])]]",True,False,,0.5208333333333334,cc,v0.1.2
315,Budding Yeast Cell Cycle,Clb2,10001110000000000000111000000000,5,0.21875,5,0.00029206275939941406,,0.007160663604736328,,,1.9286458333333334,"[[('22021', [[0, 3, 4]], [[1, 2]]), ('21222', [], [[0, 2, 3, 4]]), ('22211', [], [[0, 1, 2], [3, 4]])], [('20120', [[3, 4]], []), ('00200', [], [[0, 1, 3, 4]])]]",True,False,,0.3857291666666667,cc,v0.1.2
316,Budding Yeast Cell Cycle,Swe1,10,1,0.5,1,3.838539123535156e-05,,0.0006978511810302734,,,0.0,"[[('1', [], [])], [('0', [], [])]]",True,False,,0.0,cc,v0.1.2
317,Budding Yeast Cell Cycle,FEAR,01,1,0.5,1,2.956390380859375e-05,,0.0006930828094482422,,,0.0,"[[('0', [], [])], [('1', [], [])]]",True,False,,0.0,cc,v0.1.2
318,Budding Yeast Cell Cycle,Swi5,0001000000000000,4,0.0625,4,0.00015211105346679688,,0.003413677215576172,,,1.1875,"[[('2202', [[2, 3]], [[0, 1]]), ('1222', [[0, 1]], [[0, 1]])], [('0011', [], [[0, 1], [2, 3]])]]",True,False,,0.296875,cc,v0.1.2
319,Budding Yeast Cell Cycle,SFF,01,1,0.5,1,2.765655517578125e-05,,0.0006821155548095703,,,0.0,"[[('0', [], [])], [('1', [], [])]]",True,False,,0.0,cc,v0.1.2
320,Budding Yeast Cell Cycle,Cln2,0001,2,0.25,2,3.719329833984375e-05,,0.0011670589447021484,,,1.25,"[[('02', [[0, 1]], [])], [('11', [], [[0, 1]])]]",True,False,,0.625,cc,v0.1.2
321,Budding Yeast Cell Cycle,Yhp1,01,1,0.5,1,3.838539123535156e-05,,0.0007021427154541016,,,0.0,"[[('0', [], [])], [('1', [], [])]]",True,False,,0.0,cc,v0.1.2
322,Budding Yeast Cell Cycle,Clb5,00001000,3,0.125,3,6.246566772460938e-05,,0.0017161369323730469,,,1.25,"[[('212', [[1, 2]], []), ('022', [], [[1, 2]])], [('100', [], [[1, 2]])]]",True,False,,0.4166666666666667,cc,v0.1.2
323,Budding Yeast Cell Cycle,Cln3,0100,2,0.25,2,3.981590270996094e-05,,0.0009691715240478516,,,1.25,"[[('12', [], []), ('20', [], [])], [('01', [], [])]]",True,False,,0.625,cc,v0.1.2
324,Budding Yeast Cell Cycle,Cdc20,00000001,3,0.125,3,5.7220458984375e-05,,0.001495361328125,,,1.25,"[[('202', [[0, 1, 2]], [[0, 2]])], [('111', [], [[0, 1, 2]])]]",True,False,,0.4166666666666667,cc,v0.1.2
325,Budding Yeast Cell Cycle,Cdc14,0001,2,0.25,2,3.814697265625e-05,,0.0011620521545410156,,,1.25,"[[('02', [[0, 1]], [])], [('11', [], [[0, 1]])]]",True,False,,0.625,cc,v0.1.2
326,Budding Yeast Cell Cycle,MEN,0001,2,0.25,2,5.1975250244140625e-05,,0.0011577606201171875,,,1.25,"[[('02', [[0, 1]], [])], [('11', [], [[0, 1]])]]",True,False,,0.625,cc,v0.1.2
327,Budding Yeast Cell Cycle,Cdh1,1101010101010101,4,0.5625,3,0.0001049041748046875,,0.0016903877258300781,,,1.625,"[[('1220', [[0, 1, 2]], [[1, 2]])], [('2221', [], [[0, 1, 2]]), ('0002', [], [[0, 1, 2]])]]",True,False,,0.40625,cc,v0.1.2
328,Budding Yeast Cell Cycle,SpindleCP,01,1,0.5,1,2.9087066650390625e-05,,0.0007669925689697266,,,0.0,"[[('0', [], [])], [('1', [], [])]]",True,False,,0.0,cc,v0.1.2
329,Budding Yeast Cell Cycle,BuddingCP,01,1,0.5,1,2.9802322387695312e-05,,0.0006840229034423828,,,0.0,"[[('0', [], [])], [('1', [], [])]]",True,False,,0.0,cc,v0.1.2
330,Budding Yeast Cell Cycle,Size,01,1,0.5,1,2.956390380859375e-05,,0.0006721019744873047,,,0.0,"[[('0', [], [])], [('1', [], [])]]",True,False,,0.0,cc,v0.1.2
331,Budding Yeast Cell Cycle,Start,01,1,0.5,1,3.910064697265625e-05,,0.0007007122039794922,,,0.0,"[[('0', [], [])], [('1', [], [])]]",True,False,,0.0,cc,v0.1.2
332,Cardiac development,Tbx1,01,1,0.5,1,2.9087066650390625e-05,,0.0006754398345947266,,,0.0,"[[('0', [], [])], [('1', [], [])]]",True,False,,0.0,cc,v0.1.2
333,Cardiac development,Dkk1,01011101,3,0.625,2,5.841255187988281e-05,,0.0011234283447265625,,,1.5625,"[[('020', [], [[0, 2]]), ('210', [], [])], [('102', [], []), ('221', [], [[0, 1]])]]",True,False,,0.5208333333333334,cc,v0.1.2
334,Cardiac development,GATAs,01111111,3,0.875,3,5.91278076171875e-05,,0.0014803409576416016,,,1.25,"[[('000', [], [[0, 1, 2]])], [('212', [[0, 1, 2]], [[0, 2]])]]",True,False,,0.4166666666666667,cc,v0.1.2
335,Cardiac development,exogen_CanWnt_I,01,1,0.5,1,2.7418136596679688e-05,,0.0006875991821289062,,,0.0,"[[('0', [], [])], [('1', [], [])]]",True,False,,0.0,cc,v0.1.2
336,Cardiac development,canWnt,01,1,0.5,1,3.790855407714844e-05,,0.0007481575012207031,,,0.0,"[[('0', [], [])], [('1', [], [])]]",True,False,,0.0,cc,v0.1.2
337,Cardiac development,Fgf8,01001100,3,0.375,2,5.7220458984375e-05,,0.0013251304626464844,,,1.5625,"[[('212', [], [[0, 2]]), ('020', [], [[0, 2]])], [('102', [[0, 2]], [])]]",True,False,,0.5208333333333334,cc,v0.1.2
338,Cardiac development,Nkx2_5,01010101010101010111011111111111010111110101111101111111111111111111111111111111111111111111111111111111111111111111111111111111,7,0.8828125,5,0.0031452178955078125,,0.014359712600708008,,,1.7221354166666663,"[[('0220000', [[1, 4]], []), ('0202020', [[1, 4]], [])], [('1222222', [[0, 6]], []), ('2211222', [[3, 5]], []), ('2211222', [[1, 2, 3, 4]], [[0, 1], [2, 3]]), ('2212212', [[1, 2, 4, 5]], [[0, 2], [1, 3]])]]",False,False,,0.24601934523809518,cc,v0.1.2
339,Cardiac development,Bmp2,0100,2,0.25,2,3.8623809814453125e-05,,0.0008795261383056641,,,1.25,"[[('12', [], []), ('20', [], [])], [('01', [], [])]]",True,False,,0.625,cc,v0.1.2
340,Cardiac development,exogen_canWnt_II,01,1,0.5,1,3.504753112792969e-05,,0.0006811618804931641,,,0.0,"[[('0', [], [])], [('1', [], [])]]",True,False,,0.0,cc,v0.1.2
341,Cardiac development,exogen_BMP2_II,01,1,0.5,1,4.601478576660156e-05,,0.0006783008575439453,,,0.0,"[[('0', [], [])], [('1', [], [])]]",True,False,,0.0,cc,v0.1.2
342,Cardiac development,Mesp1,0010,2,0.25,2,5.555152893066406e-05,,0.0009355545043945312,,,1.25,"[[('21', [], []), ('02', [], [])], [('10', [], [])]]",True,False,,0.625,cc,v0.1.2
343,Cardiac development,Isl1,01011111011111111111111111111111,5,0.90625,4,0.00032973289489746094,,0.004663944244384766,,,1.3984375,"[[('02000', [[1, 3]], [])], [('22221', [[0, 2, 4]], [[1, 2]]), ('21212', [], [[0, 2, 4], [1, 3]])]]",True,False,,0.2796875,cc,v0.1.2
344,Cardiac development,Foxc1_2,0001,2,0.25,2,3.6716461181640625e-05,,0.001180887222290039,,,1.25,"[[('02', [[0, 1]], [])], [('11', [], [[0, 1]])]]",True,False,,0.625,cc,v0.1.2
345,Cardiac development,Tbx5,0111111100000000011101110000000000000000000000000000000000000000,6,0.203125,4,0.0008893013000488281,,0.005034923553466797,,,1.677083333333334,"[[('221222', [[0, 2]], [[0, 1]]), ('212200', [], [[0, 2, 3], [4, 5]]), ('222000', [], [[0, 1, 2], [3, 4, 5]])], [('020212', [[4, 5]], []), ('000122', [], [[0, 1, 2], [4, 5]])]]",True,False,,0.279513888888889,cc,v0.1.2
346,Cardiac development,exogen_BMP2_I,01,1,0.5,1,2.8133392333984375e-05,,0.000698089599609375,,,0.0,"[[('0', [], [])], [('1', [], [])]]",True,False,,0.0,cc,v0.1.2
347,CD4 T cell signaling,Nck,01,1,0.5,1,3.24249267578125e-05,,0.0006835460662841797,,,0.0,"[[('0', [], [])], [('1', [], [])]]",True,False,,0.0,cc,v0.1.2
348,CD4 T cell signaling,GalphaS_R,01,1,0.5,1,2.86102294921875e-05,,0.0006968975067138672,,,0.0,"[[('0', [], [])], [('1', [], [])]]",True,False,,0.0,cc,v0.1.2
349,CD4 T cell signaling,MEK6,01,1,0.5,1,3.0517578125e-05,,0.0008518695831298828,,,0.0,"[[('0', [], [])], [('1', [], [])]]",True,False,,0.0,cc,v0.1.2
350,CD4 T cell signaling,CD26,01,1,0.5,1,2.9802322387695312e-05,,0.0006799697875976562,,,0.0,"[[('0', [], [])], [('1', [], [])]]",True,False,,0.0,cc,v0.1.2
351,CD4 T cell signaling,GFI1,0111,2,0.75,2,3.933906555175781e-05,,0.0011601448059082031,,,1.25,"[[('00', [], [[0, 1]])], [('21', [[0, 1]], [])]]",True,False,,0.625,cc,v0.1.2
