,network,name,func,k,bias,numPI,time_PI,ks,time_sym,time_ks,time_cov,ke,tss,correct,timeout,ks_norm,ke_norm,source,version
963,Glucose Repression Signaling 2009,SUC2,1000,2,0.25,2,2.7179718017578125e-05,1.5,0.0001628398895263672,1.0728836059570312e-05,0.00014853477478027344,1.25,"[[['12', [[0, 1]], []]], [['00', [], [[0, 1]]]]]",True,False,0.75,0.625,cc,
964,Glucose Repression Signaling 2009,HXT4,10101000,3,0.375,2,4.3392181396484375e-05,0.75,0.0001666545867919922,1.1920928955078125e-05,0.00016379356384277344,1.5625,"[[['221', [], [[0, 1]]], ['112', [], [[0, 1]]]], [['020', [[0, 1]], [[0, 2]]]]]",True,False,0.25,0.5208333333333334,cc,
965,Glucose Repression Signaling 2009,ACS1,01,1,0.5,1,1.7404556274414062e-05,0.0,0.0001125335693359375,6.198883056640625e-06,1.7642974853515625e-05,1.0,"[[['0', [], []]], [['1', [], []]]]",True,False,0.0,1.0,cc,
966,Glucose Repression Signaling 2009,PCK1,01,1,0.5,1,1.52587890625e-05,0.0,0.00012803077697753906,6.198883056640625e-06,1.621246337890625e-05,1.0,"[[['0', [], []]], [['1', [], []]]]",True,False,0.0,1.0,cc,
967,Glucose Repression Signaling 2009,Yck1p,01,1,0.5,1,1.0967254638671875e-05,0.0,0.00012421607971191406,7.867813110351562e-06,2.5272369384765625e-05,1.0,"[[['0', [], []]], [['1', [], []]]]",True,False,0.0,1.0,cc,
968,Glucose Repression Signaling 2009,HXT8,10,1,0.5,1,1.2159347534179688e-05,0.0,8.988380432128906e-05,5.4836273193359375e-06,1.7642974853515625e-05,1.0,"[[['1', [], []]], [['0', [], []]]]",True,False,0.0,1.0,cc,
969,Glucose Repression Signaling 2009,Snf1p,00010000,3,0.125,3,3.4809112548828125e-05,1.125,0.00017118453979492188,8.821487426757812e-06,0.0002288818359375,1.25,"[[['122', [], [[1, 2]]], ['202', [[1, 2]], [[0, 2]]]], [['011', [], [[1, 2]]]]]",True,False,0.375,0.4166666666666667,cc,
970,Glucose Repression Signaling 2009,Rgt1p,00010101,3,0.375,2,4.553794860839844e-05,0.75,0.00019288063049316406,1.1920928955078125e-05,0.0001728534698486328,1.5625,"[[['002', [], [[0, 1]]], ['220', [], [[0, 1]]]], [['121', [[0, 1]], [[0, 2]]]]]",True,False,0.25,0.5208333333333334,cc,
971,Glucose Repression Signaling 2009,Snf3p,0001,2,0.25,2,2.5987625122070312e-05,1.5,0.00017213821411132812,9.775161743164062e-06,0.00015401840209960938,1.25,"[[['02', [[0, 1]], []]], [['11', [], [[0, 1]]]]]",True,False,0.75,0.625,cc,
972,Glucose Repression Signaling 2009,MalRp,0001,2,0.25,2,2.5987625122070312e-05,1.5,0.0001614093780517578,1.0251998901367188e-05,0.00015664100646972656,1.25,"[[['02', [[0, 1]], []]], [['11', [], [[0, 1]]]]]",True,False,0.75,0.625,cc,
973,Glucose Repression Signaling 2009,IDP2,01,1,0.5,1,1.6450881958007812e-05,0.0,0.00011610984802246094,5.0067901611328125e-06,1.2159347534179688e-05,1.0,"[[['0', [], []]], [['1', [], []]]]",True,False,0.0,1.0,cc,
974,Glucose Repression Signaling 2009,SFC1,01,1,0.5,1,1.239776611328125e-05,0.0,9.942054748535156e-05,5.0067901611328125e-06,1.5020370483398438e-05,1.0,"[[['0', [], []]], [['1', [], []]]]",True,False,0.0,1.0,cc,
975,Glucose Repression Signaling 2009,GAL7,01,1,0.5,1,1.2874603271484375e-05,0.0,9.608268737792969e-05,9.5367431640625e-06,2.3365020751953125e-05,1.0,"[[['0', [], []]], [['1', [], []]]]",True,False,0.0,1.0,cc,
976,Glucose Repression Signaling 2009,Glc7Reg1,00000001,3,0.125,3,5.14984130859375e-05,2.625,0.000213623046875,7.62939453125e-06,0.0005085468292236328,1.25,"[[['022', [[0, 1, 2]], [[1, 2]]]], [['111', [], [[0, 1, 2]]]]]",True,False,0.875,0.4166666666666667,cc,
977,Glucose Repression Signaling 2009,MalTp,01,1,0.5,1,1.1920928955078125e-05,0.0,0.00018477439880371094,9.059906005859375e-06,2.47955322265625e-05,1.0,"[[['0', [], []]], [['1', [], []]]]",True,False,0.0,1.0,cc,
978,Glucose Repression Signaling 2009,GAL4,10,1,0.5,1,2.1457672119140625e-05,0.0,0.00018668174743652344,8.821487426757812e-06,2.4318695068359375e-05,1.0,"[[['1', [], []]], [['0', [], []]]]",True,False,0.0,1.0,cc,
979,Glucose Repression Signaling 2009,HXT3,1110,2,0.75,2,3.600120544433594e-05,1.5,0.00022029876708984375,1.0728836059570312e-05,0.00018024444580078125,1.25,"[[['11', [], [[0, 1]]]], [['02', [[0, 1]], []]]]",True,False,0.75,0.625,cc,
980,Glucose Repression Signaling 2009,4ORFs,10,1,0.5,1,2.4080276489257812e-05,0.0,0.00014662742614746094,6.67572021484375e-06,2.002716064453125e-05,1.0,"[[['1', [], []]], [['0', [], []]]]",True,False,0.0,1.0,cc,
981,Glucose Repression Signaling 2009,SIP4,01,1,0.5,1,1.5735626220703125e-05,0.0,0.00012230873107910156,6.4373016357421875e-06,1.9073486328125e-05,1.0,"[[['0', [], []]], [['1', [], []]]]",True,False,0.0,1.0,cc,
982,Glucose Repression Signaling 2009,Mig3p,0010,2,0.25,2,2.9325485229492188e-05,0.0,0.00012826919555664062,5.7220458984375e-06,1.8835067749023438e-05,1.25,"[[['21', [], []], ['02', [], []]], [['10', [], []]]]",True,False,0.0,0.625,cc,
983,Glucose Repression Signaling 2009,Sip4p,0001,2,0.25,2,2.002716064453125e-05,1.5,0.0002090930938720703,6.198883056640625e-06,0.00011372566223144531,1.25,"[[['02', [[0, 1]], []]], [['11', [], [[0, 1]]]]]",True,False,0.75,0.625,cc,
984,Glucose Repression Signaling 2009,MEL1,1011,2,0.75,2,1.9550323486328125e-05,0.0,0.0001270771026611328,7.867813110351562e-06,2.7894973754882812e-05,1.25,"[[['01', [], []]], [['20', [], []], ['12', [], []]]]",True,False,0.0,0.625,cc,
985,Glucose Repression Signaling 2009,GAL1,0010,2,0.25,2,2.9802322387695312e-05,0.0,0.00012636184692382812,6.9141387939453125e-06,2.0503997802734375e-05,1.25,"[[['21', [], []], ['02', [], []]], [['10', [], []]]]",True,False,0.0,0.625,cc,
986,Glucose Repression Signaling 2009,MALR,10,1,0.5,1,1.5735626220703125e-05,0.0,0.00010395050048828125,5.4836273193359375e-06,1.5974044799804688e-05,1.0,"[[['1', [], []]], [['0', [], []]]]",True,False,0.0,1.0,cc,
987,Glucose Repression Signaling 2009,Mth1p,00000000111111110000000011111000,5,0.40625,3,0.0001506805419921875,0.9375,0.00024080276489257812,1.33514404296875e-05,0.0008273124694824219,1.7708333333333335,"[[['12112', [[3, 4]], [[0, 2, 3], [1, 4]]], ['20222', [], [[0, 2, 3, 4]]]], [['01222', [[0, 2]], [[2, 3, 4]]], ['21200', [], [[3, 4], [0, 2]]]]]",True,False,0.1875,0.3541666666666667,cc,
988,Glucose Repression Signaling 2009,CAT8,10,1,0.5,1,1.2159347534179688e-05,0.0,9.441375732421875e-05,5.7220458984375e-06,1.5497207641601562e-05,1.0,"[[['1', [], []]], [['0', [], []]]]",True,False,0.0,1.0,cc,
989,Glucose Repression Signaling 2009,Gal11p,01,1,0.5,1,1.1920928955078125e-05,0.0,9.465217590332031e-05,5.4836273193359375e-06,1.52587890625e-05,1.0,"[[['0', [], []]], [['1', [], []]]]",True,False,0.0,1.0,cc,
990,Glucose Repression Signaling 2009,Cat8p,0001,2,0.25,2,1.811981201171875e-05,1.5,0.00016069412231445312,7.62939453125e-06,0.00013375282287597656,1.25,"[[['02', [[0, 1]], []]], [['11', [], [[0, 1]]]]]",True,False,0.75,0.625,cc,
991,Glucose Repression Signaling 2009,ICL1,0111,2,0.75,2,1.8358230590820312e-05,1.5,0.00018262863159179688,7.867813110351562e-06,0.00015497207641601562,1.25,"[[['00', [], [[0, 1]]]], [['12', [[0, 1]], []]]]",True,False,0.75,0.625,cc,
992,Glucose Repression Signaling 2009,JEN1,01,1,0.5,1,1.4543533325195312e-05,0.0,0.00011301040649414062,6.67572021484375e-06,1.8358230590820312e-05,1.0,"[[['0', [], []]], [['1', [], []]]]",True,False,0.0,1.0,cc,
993,Glucose Repression Signaling 2009,GAL10,01,1,0.5,1,1.4543533325195312e-05,0.0,0.0001232624053955078,4.76837158203125e-06,1.3589859008789062e-05,1.0,"[[['0', [], []]], [['1', [], []]]]",True,False,0.0,1.0,cc,
994,Glucose Repression Signaling 2009,Rgt2p,0001,2,0.25,2,2.0503997802734375e-05,1.5,0.0001747608184814453,7.152557373046875e-06,0.00016379356384277344,1.25,"[[['02', [[0, 1]], []]], [['11', [], [[0, 1]]]]]",True,False,0.75,0.625,cc,
995,Glucose Repression Signaling 2009,GAL3,10,1,0.5,1,1.5497207641601562e-05,0.0,0.00011682510375976562,5.9604644775390625e-06,1.7404556274414062e-05,1.0,"[[['1', [], []]], [['0', [], []]]]",True,False,0.0,1.0,cc,
996,Glucose Repression Signaling 2009,MDH2,0111,2,0.75,2,2.3365020751953125e-05,1.5,0.00018143653869628906,6.67572021484375e-06,0.0001537799835205078,1.25,"[[['00', [], [[0, 1]]]], [['12', [[0, 1]], []]]]",True,False,0.75,0.625,cc,
997,Glucose Repression Signaling 2009,Gal4p,0010,2,0.25,2,2.4318695068359375e-05,0.0,0.00011467933654785156,7.152557373046875e-06,2.2411346435546875e-05,1.25,"[[['21', [], []], ['02', [], []]], [['10', [], []]]]",True,False,0.0,0.625,cc,
998,Glucose Repression Signaling 2009,MIG2,10,1,0.5,1,1.4066696166992188e-05,0.0,0.00012946128845214844,5.9604644775390625e-06,1.5497207641601562e-05,1.0,"[[['1', [], []]], [['0', [], []]]]",True,False,0.0,1.0,cc,
999,Glucose Repression Signaling 2009,MALS,0010,2,0.25,2,2.4080276489257812e-05,0.0,0.00010323524475097656,7.152557373046875e-06,2.2649765014648438e-05,1.25,"[[['21', [], []], ['02', [], []]], [['10', [], []]]]",True,False,0.0,0.625,cc,
1000,Glucose Repression Signaling 2009,Gal3p,0001,2,0.25,2,2.1696090698242188e-05,1.5,0.0001735687255859375,9.298324584960938e-06,0.0001811981201171875,1.25,"[[['02', [[0, 1]], []]], [['11', [], [[0, 1]]]]]",True,False,0.75,0.625,cc,
1001,Glucose Repression Signaling 2009,Mig2p,01,1,0.5,1,1.6689300537109375e-05,0.0,9.369850158691406e-05,7.62939453125e-06,2.002716064453125e-05,1.0,"[[['0', [], []]], [['1', [], []]]]",True,False,0.0,1.0,cc,
1002,Glucose Repression Signaling 2009,HXT2,1000,2,0.25,2,2.3603439331054688e-05,1.5,0.00018739700317382812,7.62939453125e-06,0.00019407272338867188,1.25,"[[['12', [[0, 1]], []]], [['00', [], [[0, 1]]]]]",True,False,0.75,0.625,cc,
1003,Glucose Repression Signaling 2009,HXT1,11111000,3,0.625,2,4.172325134277344e-05,0.75,0.00017547607421875,9.775161743164062e-06,0.00018835067749023438,1.5625,"[[['112', [[1, 2]], [[0, 1]]]], [['200', [], [[1, 2]]], ['022', [], [[1, 2]]]]]",True,False,0.25,0.5208333333333334,cc,
1004,Glucose Repression Signaling 2009,Std1p,01010101010101010101010101000000,5,0.40625,3,0.0002529621124267578,0.9375,0.0001983642578125,2.0742416381835938e-05,0.0012698173522949219,1.7708333333333335,"[[['11122', [[2, 3]], [[0, 1, 2], [3, 4]]], ['22220', [], [[0, 1, 2, 3]]]], [['02221', [[0, 1]], [[1, 2, 3]]], ['22001', [], [[2, 3], [0, 1]]]]]",True,False,0.1875,0.3541666666666667,cc,
1005,Glucose Repression Signaling 2009,Mig1p,0100,2,0.25,2,2.5510787963867188e-05,0.0,0.00012445449829101562,6.9141387939453125e-06,2.5510787963867188e-05,1.25,"[[['12', [], []], ['20', [], []]], [['01', [], []]]]",True,False,0.0,0.625,cc,
1006,Glucose Repression Signaling 2009,galactose_int,0001,2,0.25,2,2.2411346435546875e-05,1.5,0.00018715858459472656,6.9141387939453125e-06,0.00015854835510253906,1.25,"[[['02', [[0, 1]], []]], [['11', [], [[0, 1]]]]]",True,False,0.75,0.625,cc,
1007,Glucose Repression Signaling 2009,GAL5,01,1,0.5,1,1.430511474609375e-05,0.0,9.202957153320312e-05,6.9141387939453125e-06,2.0265579223632812e-05,1.0,"[[['0', [], []]], [['1', [], []]]]",True,False,0.0,1.0,cc,
1008,Glucose Repression Signaling 2009,Gal1p,01,1,0.5,1,1.430511474609375e-05,0.0,0.0001163482666015625,8.58306884765625e-06,1.9073486328125e-05,1.0,"[[['0', [], []]], [['1', [], []]]]",True,False,0.0,1.0,cc,
1009,Glucose Repression Signaling 2009,FBP1,0111,2,0.75,2,2.5272369384765625e-05,1.5,0.00016760826110839844,7.3909759521484375e-06,0.0001628398895263672,1.25,"[[['00', [], [[0, 1]]]], [['12', [[0, 1]], []]]]",True,False,0.75,0.625,cc,
1010,Glucose Repression Signaling 2009,HXT5,10,1,0.5,1,1.430511474609375e-05,0.0,9.179115295410156e-05,7.3909759521484375e-06,1.8835067749023438e-05,1.0,"[[['1', [], []]], [['0', [], []]]]",True,False,0.0,1.0,cc,
1011,Glucose Repression Signaling 2009,Gal80p,01000000,3,0.125,3,4.506111145019531e-05,1.125,0.0001957416534423828,1.2159347534179688e-05,0.00036144256591796875,1.25,"[[['122', [[0, 1]], [[1, 2]]], ['220', [], [[0, 1]]]], [['001', [], [[0, 1]]]]]",True,False,0.375,0.4166666666666667,cc,
1012,Glucose Repression Signaling 2009,GAL2,01,1,0.5,1,1.5020370483398438e-05,0.0,0.0001049041748046875,5.9604644775390625e-06,1.6450881958007812e-05,1.0,"[[['0', [], []]], [['1', [], []]]]",True,False,0.0,1.0,cc,
1013,Glucose Repression Signaling 2009,SNF4,01,1,0.5,1,1.3828277587890625e-05,0.0,8.702278137207031e-05,5.245208740234375e-06,1.621246337890625e-05,1.0,"[[['0', [], []]], [['1', [], []]]]",True,False,0.0,1.0,cc,
1014,Glucose Repression Signaling 2009,maltose_ext,01,1,0.5,1,1.4066696166992188e-05,0.0,0.00010013580322265625,6.9141387939453125e-06,1.6450881958007812e-05,1.0,"[[['0', [], []]], [['1', [], []]]]",True,False,0.0,1.0,cc,
1015,Glucose Repression Signaling 2009,STD1,01,1,0.5,1,1.3828277587890625e-05,0.0,0.0001125335693359375,8.106231689453125e-06,1.9550323486328125e-05,1.0,"[[['0', [], []]], [['1', [], []]]]",True,False,0.0,1.0,cc,
1016,Glucose Repression Signaling 2009,RGT2,01,1,0.5,1,1.5735626220703125e-05,0.0,9.822845458984375e-05,6.4373016357421875e-06,1.5735626220703125e-05,1.0,"[[['0', [], []]], [['1', [], []]]]",True,False,0.0,1.0,cc,
1017,Glucose Repression Signaling 2009,MIG1,01,1,0.5,1,1.4543533325195312e-05,0.0,0.00011134147644042969,5.9604644775390625e-06,1.5974044799804688e-05,1.0,"[[['0', [], []]], [['1', [], []]]]",True,False,0.0,1.0,cc,
1018,Glucose Repression Signaling 2009,REG1,01,1,0.5,1,1.430511474609375e-05,0.0,9.72747802734375e-05,5.7220458984375e-06,1.7404556274414062e-05,1.0,"[[['0', [], []]], [['1', [], []]]]",True,False,0.0,1.0,cc,
1019,Glucose Repression Signaling 2009,SNF3,01,1,0.5,1,1.4543533325195312e-05,0.0,0.00010800361633300781,5.9604644775390625e-06,1.71661376953125e-05,1.0,"[[['0', [], []]], [['1', [], []]]]",True,False,0.0,1.0,cc,
1020,Glucose Repression Signaling 2009,GLC7,01,1,0.5,1,1.9311904907226562e-05,0.0,9.369850158691406e-05,6.4373016357421875e-06,1.5974044799804688e-05,1.0,"[[['0', [], []]], [['1', [], []]]]",True,False,0.0,1.0,cc,
1021,Glucose Repression Signaling 2009,GAL80,01,1,0.5,1,1.7404556274414062e-05,0.0,0.00010824203491210938,5.9604644775390625e-06,1.5974044799804688e-05,1.0,"[[['0', [], []]], [['1', [], []]]]",True,False,0.0,1.0,cc,
1022,Glucose Repression Signaling 2009,MALT,01,1,0.5,1,1.6689300537109375e-05,0.0,9.632110595703125e-05,5.9604644775390625e-06,1.52587890625e-05,1.0,"[[['0', [], []]], [['1', [], []]]]",True,False,0.0,1.0,cc,
1023,Glucose Repression Signaling 2009,glucose_ext,01,1,0.5,1,1.3828277587890625e-05,0.0,9.512901306152344e-05,5.7220458984375e-06,1.621246337890625e-05,1.0,"[[['0', [], []]], [['1', [], []]]]",True,False,0.0,1.0,cc,
1024,Glucose Repression Signaling 2009,YCK1_2,01,1,0.5,1,1.4781951904296875e-05,0.0,0.00013494491577148438,6.198883056640625e-06,1.8358230590820312e-05,1.0,"[[['0', [], []]], [['1', [], []]]]",True,False,0.0,1.0,cc,
1025,Glucose Repression Signaling 2009,galactose_ext,01,1,0.5,1,1.4543533325195312e-05,0.0,9.655952453613281e-05,6.67572021484375e-06,1.6689300537109375e-05,1.0,"[[['0', [], []]], [['1', [], []]]]",True,False,0.0,1.0,cc,
1026,Glucose Repression Signaling 2009,GRR1,01,1,0.5,1,1.5020370483398438e-05,0.0,0.00012040138244628906,5.9604644775390625e-06,1.6927719116210938e-05,1.0,"[[['0', [], []]], [['1', [], []]]]",True,False,0.0,1.0,cc,
1027,Glucose Repression Signaling 2009,RGT1,01,1,0.5,1,1.4781951904296875e-05,0.0,9.632110595703125e-05,6.198883056640625e-06,1.621246337890625e-05,1.0,"[[['0', [], []]], [['1', [], []]]]",True,False,0.0,1.0,cc,
1028,Glucose Repression Signaling 2009,SNF1,01,1,0.5,1,1.3828277587890625e-05,0.0,0.0001068115234375,5.7220458984375e-06,1.6450881958007812e-05,1.0,"[[['0', [], []]], [['1', [], []]]]",True,False,0.0,1.0,cc,
1029,Glucose Repression Signaling 2009,GAL11,01,1,0.5,1,1.6689300537109375e-05,0.0,9.059906005859375e-05,6.4373016357421875e-06,1.7642974853515625e-05,1.0,"[[['0', [], []]], [['1', [], []]]]",True,False,0.0,1.0,cc,
1030,Guard Cell Abscisic Acid Signaling,ROS,01,1,0.5,1,1.430511474609375e-05,0.0,9.894371032714844e-05,5.9604644775390625e-06,1.8358230590820312e-05,1.0,"[[['0', [], []]], [['1', [], []]]]",True,False,0.0,1.0,cc,
1031,Guard Cell Abscisic Acid Signaling,NOS,01,1,0.5,1,1.52587890625e-05,0.0,0.00010442733764648438,8.58306884765625e-06,2.0265579223632812e-05,1.0,"[[['0', [], []]], [['1', [], []]]]",True,False,0.0,1.0,cc,
1032,Guard Cell Abscisic Acid Signaling,AGB1,01,1,0.5,1,1.5497207641601562e-05,0.0,9.083747863769531e-05,7.867813110351562e-06,1.9311904907226562e-05,1.0,"[[['0', [], []]], [['1', [], []]]]",True,False,0.0,1.0,cc,
1033,Guard Cell Abscisic Acid Signaling,KAP,01010100,3,0.375,2,4.57763671875e-05,0.75,0.0001704692840576172,1.1205673217773438e-05,0.00017309188842773438,1.5625,"[[['220', [], [[0, 1]]], ['112', [], [[0, 1]]]], [['021', [[0, 1]], []]]]",True,False,0.25,0.5208333333333334,cc,
1034,Guard Cell Abscisic Acid Signaling,cGMP,01,1,0.5,1,1.3828277587890625e-05,0.0,0.00010204315185546875,6.198883056640625e-06,1.52587890625e-05,1.0,"[[['0', [], []]], [['1', [], []]]]",True,False,0.0,1.0,cc,
1035,Guard Cell Abscisic Acid Signaling,GPA1,00001011,3,0.375,2,4.029273986816406e-05,0.0,0.00012159347534179688,8.58306884765625e-06,3.5762786865234375e-05,1.5625,"[[['022', [], [[1, 2]]], ['201', [], []]], [['112', [], [[0, 1]]], ['120', [], []]]]",True,False,0.0,0.5208333333333334,cc,
1036,Guard Cell Abscisic Acid Signaling,AnionEM,00101011,3,0.5,3,3.600120544433594e-05,1.25,0.00018835067749023438,1.0013580322265625e-05,0.0003228187561035156,2.0,"[[['002', [], [[0, 1]]], ['021', [[0, 1]], []]], [['120', [[0, 1]], []], ['112', [], [[0, 1]]]]]",True,False,0.4166666666666667,0.6666666666666666,cc,
1037,Guard Cell Abscisic Acid Signaling,PA,01,1,0.5,1,1.4066696166992188e-05,0.0,8.916854858398438e-05,5.9604644775390625e-06,1.6927719116210938e-05,1.0,"[[['0', [], []]], [['1', [], []]]]",True,False,0.0,1.0,cc,
1038,Guard Cell Abscisic Acid Signaling,Ca2_c,00101010,3,0.375,2,5.435943603515625e-05,0.75,0.00018334388732910156,9.059906005859375e-06,0.00016880035400390625,1.5625,"[[['221', [], [[0, 1]]], ['002', [], [[0, 1]]]], [['120', [[0, 1]], []]]]",True,False,0.25,0.5208333333333334,cc,
1039,Guard Cell Abscisic Acid Signaling,S1P,01,1,0.5,1,1.5974044799804688e-05,0.0,0.00010347366333007812,5.7220458984375e-06,1.6450881958007812e-05,1.0,"[[['0', [], []]], [['1', [], []]]]",True,False,0.0,1.0,cc,
1040,Guard Cell Abscisic Acid Signaling,pH,01,1,0.5,1,1.6689300537109375e-05,0.0,0.00010538101196289062,5.7220458984375e-06,1.7881393432617188e-05,1.0,"[[['0', [], []]], [['1', [], []]]]",True,False,0.0,1.0,cc,
1041,Guard Cell Abscisic Acid Signaling,CIS,0001000100011111,4,0.4375,4,8.106231689453125e-05,2.25,0.00030231475830078125,1.3113021850585938e-05,0.0009088516235351562,2.0,"[[['0202', [[0, 1], [2, 3]], [[0, 2], [1, 3]]]], [['2211', [], [[2, 3], [0, 1]]], ['1122', [], [[0, 1], [2, 3]]]]]",True,False,0.5625,0.5,cc,
1042,Guard Cell Abscisic Acid Signaling,OST1,01,1,0.5,1,1.6689300537109375e-05,0.0,0.00010013580322265625,6.67572021484375e-06,1.811981201171875e-05,1.0,"[[['0', [], []]], [['1', [], []]]]",True,False,0.0,1.0,cc,
1043,Guard Cell Abscisic Acid Signaling,GC,01,1,0.5,1,1.6927719116210938e-05,0.0,0.00010895729064941406,5.9604644775390625e-06,1.71661376953125e-05,1.0,"[[['0', [], []]], [['1', [], []]]]",True,False,0.0,1.0,cc,
1044,Guard Cell Abscisic Acid Signaling,ABI1,01000000,3,0.125,3,4.5299530029296875e-05,1.125,0.000156402587890625,9.059906005859375e-06,0.00022745132446289062,1.25,"[[['122', [[0, 1]], [[1, 2]]], ['220', [], [[0, 1]]]], [['001', [], [[0, 1]]]]]",True,False,0.375,0.4166666666666667,cc,
1045,Guard Cell Abscisic Acid Signaling,SphK,01,1,0.5,1,1.430511474609375e-05,0.0,0.00010633468627929688,5.7220458984375e-06,1.5497207641601562e-05,1.0,"[[['0', [], []]], [['1', [], []]]]",True,False,0.0,1.0,cc,
1046,Guard Cell Abscisic Acid Signaling,ROP2,01,1,0.5,1,1.1205673217773438e-05,0.0,9.512901306152344e-05,5.7220458984375e-06,1.33514404296875e-05,1.0,"[[['0', [], []]], [['1', [], []]]]",True,False,0.0,1.0,cc,
1047,Guard Cell Abscisic Acid Signaling,NO,0001,2,0.25,2,1.7642974853515625e-05,1.5,0.0001666545867919922,7.152557373046875e-06,0.00022649765014648438,1.25,"[[['02', [[0, 1]], []]], [['11', [], [[0, 1]]]]]",True,False,0.75,0.625,cc,
1048,Guard Cell Abscisic Acid Signaling,RCN1,01,1,0.5,1,1.1444091796875e-05,0.0,0.00010466575622558594,6.4373016357421875e-06,1.5735626220703125e-05,1.0,"[[['0', [], []]], [['1', [], []]]]",True,False,0.0,1.0,cc,
1049,Guard Cell Abscisic Acid Signaling,Depolar,11111101111111111111111111111111,5,0.96875,5,0.00021600723266601562,2.484375,0.0002346038818359375,1.52587890625e-05,0.002464771270751953,1.125,"[[['00110', [], [[0, 1, 4], [2, 3]]]], [['22022', [[2, 3]], [[0, 1, 3, 4]]], ['12222', [[0, 1, 4]], [[1, 2, 3, 4]]]]]",True,False,0.496875,0.225,cc,
1050,Guard Cell Abscisic Acid Signaling,PEPC,10,1,0.5,1,1.1205673217773438e-05,0.0,0.00010514259338378906,5.245208740234375e-06,1.6450881958007812e-05,1.0,"[[['1', [], []]], [['0', [], []]]]",True,False,0.0,1.0,cc,
1051,Guard Cell Abscisic Acid Signaling,cADPR,01,1,0.5,1,1.2159347534179688e-05,0.0,9.655952453613281e-05,5.7220458984375e-06,1.5497207641601562e-05,1.0,"[[['0', [], []]], [['1', [], []]]]",True,False,0.0,1.0,cc,
1052,Guard Cell Abscisic Acid Signaling,InsPK,01,1,0.5,1,1.1444091796875e-05,0.0,0.00010728836059570312,7.867813110351562e-06,2.1457672119140625e-05,1.0,"[[['0', [], []]], [['1', [], []]]]",True,False,0.0,1.0,cc,
1053,Guard Cell Abscisic Acid Signaling,Atrboh,0000000000000100,4,0.0625,4,0.00011992454528808594,1.96875,0.0002300739288330078,1.5020370483398438e-05,0.0008568763732910156,1.1875,"[[['0222', [[0, 1, 3]], [[1, 2, 3]]], ['2212', [], [[0, 1, 3]]]], [['1101', [], [[0, 1, 3]]]]]",True,False,0.4921875,0.296875,cc,
1054,Guard Cell Abscisic Acid Signaling,Actin,1011,2,0.75,2,2.7418136596679688e-05,0.0,0.00012087821960449219,5.9604644775390625e-06,1.71661376953125e-05,1.25,"[[['01', [], []]], [['20', [], []], ['12', [], []]]]",True,False,0.0,0.625,cc,
1055,Guard Cell Abscisic Acid Signaling,CaIM,1110000011110000,4,0.4375,3,6.127357482910156e-05,0.5625,0.0002048015594482422,1.0728836059570312e-05,0.0002770423889160156,1.625,"[[['0211', [], [[2, 3]]], ['2122', [], [[0, 2, 3]]]], [['2002', [[2, 3]], [[1, 2], [0, 3]]], ['1022', [], [[2, 3]]]]]",True,False,0.140625,0.40625,cc,
1056,Guard Cell Abscisic Acid Signaling,Malate,00100000,3,0.125,3,3.2901763916015625e-05,1.125,0.0001704692840576172,8.821487426757812e-06,0.00023674964904785156,1.25,"[[['122', [[0, 2]], [[1, 2]]], ['202', [], [[0, 2]]]], [['010', [], [[0, 2]]]]]",True,False,0.375,0.4166666666666667,cc,
1057,Guard Cell Abscisic Acid Signaling,RAC1,1000,2,0.25,2,1.6927719116210938e-05,1.5,0.00015687942504882812,7.152557373046875e-06,0.0001266002655029297,1.25,"[[['12', [[0, 1]], []]], [['00', [], [[0, 1]]]]]",True,False,0.75,0.625,cc,
1058,Guard Cell Abscisic Acid Signaling,InsP3,01,1,0.5,1,1.1920928955078125e-05,0.0,9.608268737792969e-05,5.7220458984375e-06,1.430511474609375e-05,1.0,"[[['0', [], []]], [['1', [], []]]]",True,False,0.0,1.0,cc,
1059,Guard Cell Abscisic Acid Signaling,InsP6,01,1,0.5,1,1.33514404296875e-05,0.0,0.00010943412780761719,8.58306884765625e-06,1.5497207641601562e-05,1.0,"[[['0', [], []]], [['1', [], []]]]",True,False,0.0,1.0,cc,
1060,Guard Cell Abscisic Acid Signaling,KOUT,0101010101000101,4,0.4375,3,8.940696716308594e-05,0.5625,0.00016808509826660156,9.775161743164062e-06,0.0003032684326171875,1.625,"[[['2220', [], [[0, 1, 2]]], ['1012', [], [[0, 2]]]], [['2121', [], [[1, 3], [0, 2]]], ['0221', [[0, 2]], [[1, 2]]]]]",True,False,0.140625,0.40625,cc,
1061,Guard Cell Abscisic Acid Signaling,HTPase,10000000,3,0.125,3,2.9325485229492188e-05,2.625,0.00020313262939453125,8.344650268554688e-06,0.0005395412445068359,1.25,"[[['122', [[0, 1, 2]], [[1, 2]]]], [['000', [], [[0, 1, 2]]]]]",True,False,0.875,0.4166666666666667,cc,
1062,Guard Cell Abscisic Acid Signaling,PLC,0001,2,0.25,2,1.6689300537109375e-05,1.5,0.0001518726348876953,6.9141387939453125e-06,0.0001952648162841797,1.25,"[[['02', [[0, 1]], []]], [['11', [], [[0, 1]]]]]",True,False,0.75,0.625,cc,
