,network,name,func,k,bias,numPI,time_PI,ks,time_sym,time_ks,time_cov,ke,ks_norm,ke_norm,source
321,,x,1000100011010111,4,0.5,5,7.605552673339844e-05,1.0,0.0020723342895507812,1.1444091796875e-05,0.0008134841918945312,2.53125,0.25,0.6328125,rng
322,,x,0110000001110111,4,0.5,4,7.486343383789062e-05,1.0,0.001153707504272461,1.1682510375976562e-05,0.0007169246673583984,2.28125,0.25,0.5703125,rng
323,,x,0000011111011010,4,0.5,7,7.867813110351562e-05,1.1875,0.009236335754394531,1.71661376953125e-05,0.0027484893798828125,2.8125,0.296875,0.703125,rng
324,,x,0011010110011001,4,0.5,7,8.463859558105469e-05,0.75,0.007588863372802734,3.1948089599609375e-05,0.0011086463928222656,2.8125,0.1875,0.703125,rng
325,,x,1100111010001001,4,0.5,5,8.034706115722656e-05,1.625,0.002930164337158203,3.123283386230469e-05,0.001682281494140625,2.552083333333333,0.40625,0.6380208333333333,rng
326,,x,0011001101100110,4,0.5,3,8.320808410644531e-05,1.5,0.0008287429809570312,1.1444091796875e-05,0.0007452964782714844,2.25,0.375,0.5625,rng
327,,x,1110001011011000,4,0.5,5,0.00013780593872070312,0.75,0.0030395984649658203,3.147125244140625e-05,0.0008175373077392578,2.6875,0.1875,0.671875,rng
328,,x,0010101100110101,4,0.5,8,7.605552673339844e-05,1.6458333333333333,0.019290924072265625,3.838539123535156e-05,0.003327608108520508,2.8229166666666665,0.4114583333333333,0.7057291666666666,rng
329,,x,0101110010001011,4,0.5,7,0.00010633468627929688,1.53125,0.014032840728759766,6.580352783203125e-05,0.00302886962890625,3.0,0.3828125,0.75,rng
330,,x,0011010100100111,4,0.5,6,0.0001049041748046875,1.125,0.004694700241088867,1.9311904907226562e-05,0.001256704330444336,2.5,0.28125,0.625,rng
331,,x,1001101111100000,4,0.5,7,0.00011014938354492188,1.0,0.008547544479370117,4.00543212890625e-05,0.0014178752899169922,2.875,0.25,0.71875,rng
332,,x,0011010001111010,4,0.5,7,9.72747802734375e-05,1.46875,0.00876617431640625,4.410743713378906e-05,0.0025484561920166016,2.875,0.3671875,0.71875,rng
333,,x,0100011010100111,4,0.5,7,0.00011491775512695312,1.3333333333333333,0.013939380645751953,4.1484832763671875e-05,0.002093791961669922,3.0,0.3333333333333333,0.75,rng
334,,x,1110011000101010,4,0.5,5,0.0001246929168701172,0.9375,0.0022423267364501953,3.4332275390625e-05,0.0007946491241455078,2.53125,0.234375,0.6328125,rng
335,,x,00000000000000000000000000000000,5,0.0,1,0.0007729530334472656,0.0,0.0003008842468261719,5.435943603515625e-05,0.0001780986785888672,0.0,0.0,0.0,rng
336,,x,00000010000000000000110000000000,5,0.09375,6,0.00034308433532714844,0.38020833333333326,0.003546476364135742,6.008148193359375e-05,0.0015523433685302734,1.7239583333333335,0.07604166666666665,0.3447916666666667,rng
337,,x,00000010001000000000000000001000,5,0.09375,10,0.00030040740966796875,1.4453124999999998,0.0745842456817627,8.58306884765625e-05,0.008137226104736328,2.164583333333333,0.28906249999999994,0.43291666666666656,rng
338,,x,00000010000010000000000001000000,5,0.09375,14,0.00032520294189453125,2.0721726190476195,1.4045958518981934,0.00011014938354492188,0.017050743103027344,2.28125,0.4144345238095239,0.45625,rng
339,,x,01000000001000000000000000000001,5,0.09375,16,0.00027751922607421875,,,,,2.427083333333333,,0.4854166666666666,rng
340,,x,00000000000001000000001000000001,5,0.09375,9,0.0003018379211425781,1.3875000000000002,0.03868865966796875,9.369850158691406e-05,0.007189512252807617,2.05625,0.2775,0.41125,rng
341,,x,00100000000000000000000000000110,5,0.09375,14,0.0005021095275878906,3.0703124999999996,1.3997845649719238,0.00011467933654785156,0.04421091079711914,2.28125,0.6140625,0.45625,rng
342,,x,00000000000001100000000000001000,5,0.09375,6,0.00032830238342285156,2.25,0.005234956741333008,6.365776062011719e-05,0.005645036697387695,1.8364583333333337,0.45,0.36729166666666674,rng
343,,x,00001000010000000000000000000010,5,0.09375,16,0.00030517578125,,,,,2.4270833333333335,,0.4854166666666667,rng
344,,x,00000000010000100000000100000000,5,0.09375,16,0.0003020763397216797,,,,,2.4270833333333335,,0.4854166666666667,rng
345,,x,00000000000000010000010000100000,5,0.09375,16,0.00030422210693359375,,,,,2.4270833333333335,,0.4854166666666667,rng
346,,x,00001001000000000000000010000000,5,0.09375,14,0.0003132820129394531,2.5078125,1.4165360927581787,0.00010895729064941406,0.015642642974853516,2.28125,0.5015625,0.45625,rng
347,,x,00010000000100000000000000001000,5,0.09375,16,0.0003247261047363281,,,,,2.21875,,0.44375,rng
348,,x,00000000010000000000010000000010,5,0.09375,16,0.00030803680419921875,,,,,2.427083333333334,,0.4854166666666668,rng
349,,x,00000000011010000000000000000000,5,0.09375,6,0.0004112720489501953,1.15625,0.005570411682128906,7.796287536621094e-05,0.003954648971557617,1.8364583333333333,0.23125,0.3672916666666667,rng
350,,x,00000010000010000000010000000000,5,0.09375,10,0.00030231475830078125,1.9968749999999997,0.07553291320800781,9.72747802734375e-05,0.01576852798461914,2.1645833333333333,0.3993749999999999,0.43291666666666667,rng
351,,x,00000000000000100000001000010000,5,0.09375,10,0.0003266334533691406,1.4453125,0.07360553741455078,8.392333984375e-05,0.008047103881835938,2.164583333333333,0.2890625,0.43291666666666656,rng
352,,x,00000000000000000100000000001010,5,0.09375,10,0.0003261566162109375,1.5661458333333333,0.0721275806427002,9.369850158691406e-05,0.009597063064575195,2.0125,0.31322916666666667,0.4025,rng
353,,x,00100000000000100100000000000000,5,0.09375,14,0.00029969215393066406,2.5078125,1.4124560356140137,9.751319885253906e-05,0.015045166015625,2.28125,0.5015625,0.45625,rng
354,,x,00001000000000000000001000000010,5,0.09375,6,0.00032639503479003906,0.9354166666666665,0.003908634185791016,9.274482727050781e-05,0.005635499954223633,1.723958333333334,0.1870833333333333,0.3447916666666668,rng
355,,x,00000000000000000010000001100000,5,0.09375,6,0.00035452842712402344,0.3802083333333333,0.003467559814453125,6.103515625e-05,0.0014183521270751953,1.723958333333333,0.07604166666666666,0.3447916666666666,rng
356,,x,00000000000000000100000001000001,5,0.09375,6,0.0002846717834472656,1.8125,0.003940105438232422,8.559226989746094e-05,0.006100893020629883,1.723958333333333,0.3625,0.3447916666666666,rng
357,,x,00000000000010000010000000001000,5,0.09375,10,0.00033545494079589844,1.2875,0.07362747192382812,9.202957153320312e-05,0.007149219512939453,2.0125000000000006,0.2575,0.40250000000000014,rng
358,,x,00001000000010000000000000010000,5,0.09375,16,0.0005414485931396484,,,,,2.21875,,0.44375,rng
359,,x,00000000000001000000000000110000,5,0.09375,10,0.00032782554626464844,1.2875000000000003,0.0740060806274414,9.274482727050781e-05,0.0071926116943359375,2.0125,0.25750000000000006,0.4025,rng
360,,x,01000000100000000000001000000000,5,0.09375,16,0.0004792213439941406,,,,,2.390625,,0.478125,rng
361,,x,00000000000100000000000000001010,5,0.09375,10,0.0003228187561035156,1.2875000000000003,0.07551956176757812,9.250640869140625e-05,0.007136344909667969,2.0124999999999997,0.25750000000000006,0.40249999999999997,rng
362,,x,00000000000010000010000000000001,5,0.09375,16,0.0005049705505371094,,,,,2.427083333333334,,0.4854166666666668,rng
363,,x,00000000100000000000010000010000,5,0.09375,16,0.0002956390380859375,,,,,2.4270833333333335,,0.4854166666666667,rng
364,,x,00000000010000000001000000000001,5,0.09375,10,0.00031185150146484375,1.528125,0.07388567924499512,9.179115295410156e-05,0.009444475173950195,2.1645833333333337,0.305625,0.4329166666666667,rng
365,,x,01000000000000000000001000000010,5,0.09375,16,0.00031065940856933594,,,,,2.21875,,0.44375,rng
366,,x,00000000000000000010000001000010,5,0.09375,10,0.00031256675720214844,1.14375,0.07161736488342285,8.368492126464844e-05,0.004866600036621094,2.164583333333333,0.22875,0.43291666666666656,rng
367,,x,00000000100001000000001000000000,5,0.09375,16,0.0002994537353515625,,,,,2.390625,,0.478125,rng
368,,x,00000000000001000000000010100000,5,0.09375,10,0.0003204345703125,1.2875,0.07364225387573242,9.5367431640625e-05,0.007359027862548828,2.0124999999999997,0.2575,0.40249999999999997,rng
369,,x,00100000000000000010100000000000,5,0.09375,6,0.0004782676696777344,1.375,0.0036439895629882812,7.891654968261719e-05,0.002523660659790039,1.7239583333333335,0.275,0.3447916666666667,rng
370,,x,00000100001000000000000000010000,5,0.09375,16,0.0003120899200439453,,,,,2.390625,,0.478125,rng
371,,x,00000000001000010000100000000000,5,0.09375,16,0.0003020763397216797,,,,,2.390625,,0.478125,rng
372,,x,00010001000000000010000000000000,5,0.09375,6,0.00033545494079589844,0.38020833333333326,0.0038018226623535156,6.079673767089844e-05,0.0015397071838378906,1.7239583333333335,0.07604166666666665,0.3447916666666667,rng
373,,x,00000000010000000001000000100000,5,0.09375,10,0.00028777122497558594,1.996875,0.0761723518371582,9.465217590332031e-05,0.015523910522460938,2.1645833333333333,0.399375,0.43291666666666667,rng
374,,x,00001000000010000000000001000000,5,0.09375,10,0.0003094673156738281,1.5661458333333336,0.07272958755493164,9.202957153320312e-05,0.009383678436279297,2.0125,0.3132291666666667,0.4025,rng
375,,x,00000000000000000100000100000010,5,0.09375,9,0.0003180503845214844,1.5026041666666665,0.03612065315246582,0.00012683868408203125,0.008368492126464844,2.05625,0.3005208333333333,0.41125,rng
376,,x,00000000000001001000000000001000,5,0.09375,9,0.00032067298889160156,1.502604166666667,0.03599810600280762,9.1552734375e-05,0.008279085159301758,2.05625,0.3005208333333334,0.41125,rng
377,,x,01001000000000000000000000001000,5,0.09375,9,0.00029730796813964844,1.5026041666666667,0.03602290153503418,8.845329284667969e-05,0.009180545806884766,2.05625,0.30052083333333335,0.41125,rng
378,,x,00000000000000000000000100001001,5,0.09375,6,0.000331878662109375,1.8125,0.0038073062896728516,7.987022399902344e-05,0.003676891326904297,1.723958333333334,0.3625,0.3447916666666668,rng
379,,x,00001000010000001000000000000000,5,0.09375,10,0.0002899169921875,1.996875,0.07581758499145508,9.5367431640625e-05,0.015566110610961914,2.1645833333333333,0.399375,0.43291666666666667,rng
380,,x,00010001000010000000000000000000,5,0.09375,10,0.00031304359436035156,1.2875000000000003,0.07962179183959961,9.250640869140625e-05,0.00729680061340332,2.0125,0.25750000000000006,0.4025,rng
381,,x,00100000000001010000000000000000,5,0.09375,10,0.0005106925964355469,1.921875,0.07332134246826172,8.106231689453125e-05,0.009415388107299805,2.0125,0.384375,0.4025,rng
382,,x,00000000100010000000000000000010,5,0.09375,6,0.00032782554626464844,0.9354166666666666,0.004142284393310547,8.606910705566406e-05,0.00484919548034668,1.7239583333333335,0.18708333333333332,0.3447916666666667,rng
383,,x,00000010000000000000000000011000,5,0.09375,16,0.0003006458282470703,,,,,2.4270833333333335,,0.4854166666666667,rng
384,,x,10001000000001000000000000000000,5,0.09375,6,0.00035119056701660156,1.8125,0.004415035247802734,6.699562072753906e-05,0.005900859832763672,1.7239583333333335,0.3625,0.3447916666666667,rng
385,,x,10000001000000000000000100000000,5,0.09375,10,0.00031566619873046875,2.5270089285714286,0.07900047302246094,0.000133514404296875,0.03001689910888672,2.0124999999999997,0.5054017857142857,0.40249999999999997,rng
386,,x,10000001010000010000000000000011,5,0.1875,14,0.00021696090698242188,2.4174107142857135,1.4004077911376953,0.000102996826171875,0.024240970611572266,2.783333333333333,0.4834821428571427,0.5566666666666666,rng
387,,x,10000000000000100100000001101000,5,0.1875,13,0.00026798248291015625,1.4760416666666667,0.6726639270782471,8.7738037109375e-05,0.008269548416137695,2.9072916666666666,0.29520833333333335,0.5814583333333333,rng
388,,x,00000001010000001000000000001011,5,0.1875,20,0.0002334117889404297,,,,,3.1229166666666663,,0.6245833333333333,rng
389,,x,00000100000000000001001001001001,5,0.1875,14,0.00022530555725097656,2.036458333333333,1.41941499710083,8.440017700195312e-05,0.011727094650268555,3.039657738095238,0.4072916666666666,0.6079315476190476,rng
390,,x,00000000001000010000001001110000,5,0.1875,12,0.00027298927307128906,1.8505208333333336,0.313539981842041,8.940696716308594e-05,0.01145792007446289,2.684375,0.37010416666666673,0.536875,rng
391,,x,00010000010000000100100011000000,5,0.1875,10,0.0002684593200683594,1.78125,0.0760653018951416,8.845329284667969e-05,0.009535074234008789,2.5624999999999996,0.35625,0.5125,rng
392,,x,00000000101001000000010000000101,5,0.1875,10,0.00026226043701171875,1.7682291666666665,0.07290387153625488,9.107589721679688e-05,0.008495807647705078,2.465625,0.3536458333333333,0.49312500000000004,rng
393,,x,00000100000000001100000110000010,5,0.1875,11,0.0002465248107910156,1.671875,0.15085792541503906,8.416175842285156e-05,0.006891965866088867,2.698958333333333,0.334375,0.5397916666666667,rng
394,,x,00000001000001000011000001000010,5,0.1875,12,0.0004010200500488281,1.5833333333333333,0.32718753814697266,8.511543273925781e-05,0.0069887638092041016,2.88125,0.31666666666666665,0.57625,rng
395,,x,01000100100100000000010001000000,5,0.1875,10,0.00037479400634765625,1.5104166666666667,0.07312655448913574,0.00010037422180175781,0.006488323211669922,2.619791666666667,0.30208333333333337,0.5239583333333334,rng
396,,x,00000011001000000100010100000000,5,0.1875,13,0.0002663135528564453,1.4088541666666665,0.6508712768554688,8.440017700195312e-05,0.006556034088134766,2.625,0.2817708333333333,0.525,rng
397,,x,00000100010000000001100000100001,5,0.1875,19,0.0003643035888671875,,,,,3.275520833333333,,0.6551041666666666,rng
398,,x,00010010000000000010001010001000,5,0.1875,9,0.0002529621124267578,1.68125,0.03580045700073242,8.440017700195312e-05,0.005779743194580078,2.46875,0.33625,0.49375,rng
399,,x,10001000000000000001000100001100,5,0.1875,12,0.00029158592224121094,1.8156249999999998,0.3216733932495117,8.678436279296875e-05,0.011284112930297852,2.630208333333333,0.363125,0.5260416666666666,rng
400,,x,00011100000010000001100000000000,5,0.1875,10,0.0002796649932861328,1.6317708333333332,0.07606959342956543,8.177757263183594e-05,0.005922555923461914,2.465625,0.3263541666666666,0.49312500000000004,rng
401,,x,00000110000000001100001010000000,5,0.1875,11,0.00027179718017578125,1.1921875,0.15058088302612305,8.273124694824219e-05,0.006548404693603516,2.6,0.2384375,0.52,rng
402,,x,00000000111000010000001000010000,5,0.1875,13,0.0002675056457519531,1.8671875,0.6714787483215332,8.034706115722656e-05,0.007816791534423828,2.816666666666667,0.3734375,0.5633333333333334,rng
403,,x,10001000010000000000001010000001,5,0.1875,15,0.00022363662719726562,1.6973958333333334,2.921539545059204,8.869171142578125e-05,0.017252683639526367,2.986458333333333,0.33947916666666667,0.5972916666666667,rng
404,,x,10000000000000011000000000110010,5,0.1875,13,0.00024199485778808594,2.479166666666667,0.6605932712554932,9.5367431640625e-05,0.020326614379882812,2.678125,0.4958333333333334,0.535625,rng
405,,x,00010101010000000000000001000100,5,0.1875,6,0.00030303001403808594,0.625,0.004686832427978516,2.9087066650390625e-05,0.0017409324645996094,2.208333333333333,0.125,0.4416666666666666,rng
406,,x,00001000000010100000000110000010,5,0.1875,12,0.0002658367156982422,1.4526041666666665,0.324099063873291,7.343292236328125e-05,0.009523630142211914,2.6713541666666667,0.2905208333333333,0.5342708333333334,rng
407,,x,00000000000101000001010100000001,5,0.1875,6,0.0002911090850830078,0.5208333333333333,0.005709409713745117,5.9604644775390625e-05,0.0017774105072021484,2.3151041666666665,0.10416666666666666,0.4630208333333333,rng
408,,x,00000100000001000000000101000110,5,0.1875,10,0.00029087066650390625,2.357291666666667,0.07709360122680664,5.5789947509765625e-05,0.022230148315429688,2.5713541666666666,0.47145833333333337,0.5142708333333333,rng
409,,x,00000000000000001101001101000000,5,0.1875,6,0.00028014183044433594,0.6458333333333333,0.00585484504699707,5.53131103515625e-05,0.0018053054809570312,2.130208333333333,0.12916666666666665,0.4260416666666666,rng
410,,x,00100000000100000000000011001010,5,0.1875,11,0.00028061866760253906,1.3671875,0.15309953689575195,8.034706115722656e-05,0.005514621734619141,2.6572916666666666,0.2734375,0.5314583333333334,rng
411,,x,00001000100001100000101000000000,5,0.1875,10,0.0002727508544921875,1.5104166666666667,0.07524776458740234,6.937980651855469e-05,0.00668787956237793,2.6197916666666665,0.30208333333333337,0.5239583333333333,rng
412,,x,00000000001110010100000000010000,5,0.1875,14,0.00028324127197265625,1.2552083333333333,1.37288236618042,6.723403930664062e-05,0.006689310073852539,2.7458333333333336,0.25104166666666666,0.5491666666666667,rng
413,,x,00000001000001100000100000000011,5,0.1875,12,0.0002410411834716797,1.3348958333333334,0.33069682121276855,5.269050598144531e-05,0.01040196418762207,2.744791666666667,0.26697916666666666,0.5489583333333334,rng
414,,x,00101000000000001000000101000100,5,0.1875,14,0.0002524852752685547,1.6377232142857145,1.4014763832092285,8.940696716308594e-05,0.012025117874145508,2.9765625,0.3275446428571429,0.5953125,rng
415,,x,10100010000001100000000100000000,5,0.1875,13,0.0002567768096923828,1.60625,0.6636950969696045,8.654594421386719e-05,0.011229276657104492,2.7505208333333333,0.32125,0.5501041666666666,rng
416,,x,00000010000000111000101000000000,5,0.1875,10,0.00030112266540527344,2.46875,0.07311820983886719,7.390975952148438e-05,0.01157999038696289,2.375,0.49375,0.475,rng
417,,x,00000000100000000010001000000111,5,0.1875,12,0.00027823448181152344,2.197916666666667,0.3148837089538574,6.318092346191406e-05,0.01026296615600586,2.638020833333333,0.4395833333333334,0.5276041666666667,rng
418,,x,11100000000100000000100000010000,5,0.1875,14,0.00027060508728027344,1.921875,1.383000135421753,7.081031799316406e-05,0.013670206069946289,2.7036458333333333,0.384375,0.5407291666666667,rng
419,,x,00000001010000011000000010000100,5,0.1875,14,0.0002770423889160156,1.2250000000000003,1.3872506618499756,7.295608520507812e-05,0.008468151092529297,2.7822916666666666,0.24500000000000005,0.5564583333333333,rng
420,,x,00000000000100000000111000010100,5,0.1875,11,0.0002989768981933594,2.505208333333333,0.15217304229736328,7.796287536621094e-05,0.0083160400390625,2.5234375,0.5010416666666666,0.5046875,rng
421,,x,00011000100000000110000001000000,5,0.1875,14,0.0002455711364746094,2.5885416666666665,1.3929085731506348,6.771087646484375e-05,0.022358417510986328,2.970833333333333,0.5177083333333333,0.5941666666666666,rng
422,,x,00100000000101001000001000100000,5,0.1875,21,0.00047659873962402344,,,,,3.2291666666666665,,0.6458333333333333,rng
423,,x,00000010101000001000010010000000,5,0.1875,12,0.0002741813659667969,1.6802083333333335,0.31666040420532227,8.511543273925781e-05,0.0069026947021484375,2.7104166666666663,0.3360416666666667,0.5420833333333333,rng
424,,x,00000001000000000100000001011010,5,0.1875,13,0.00030517578125,2.059895833333333,0.6585407257080078,8.678436279296875e-05,0.012118816375732422,2.7015624999999996,0.4119791666666666,0.5403125,rng
425,,x,00000001000010000100000000111000,5,0.1875,20,0.00026416778564453125,,,,,3.091666666666666,,0.6183333333333332,rng
426,,x,00100001001001000000000000010001,5,0.1875,11,0.0002620220184326172,2.2135416666666665,0.1627521514892578,7.772445678710938e-05,0.009372234344482422,2.6625,0.4427083333333333,0.5325,rng
427,,x,00000000100011000001000100000010,5,0.1875,14,0.0003142356872558594,1.9187500000000002,1.3852243423461914,8.487701416015625e-05,0.012159347534179688,2.7270833333333337,0.38375000000000004,0.5454166666666668,rng
428,,x,00101000100000000100000110000000,5,0.1875,15,0.0002493858337402344,2.115104166666667,2.9765851497650146,7.963180541992188e-05,0.021401405334472656,3.0041666666666664,0.42302083333333335,0.6008333333333333,rng
429,,x,00000000101010010000000010000010,5,0.1875,7,0.00025391578674316406,1.1666666666666667,0.010804891586303711,4.267692565917969e-05,0.0034928321838378906,2.346354166666667,0.23333333333333334,0.4692708333333334,rng
430,,x,00000000100000010000000011000110,5,0.1875,9,0.0003001689910888672,0.9036458333333334,0.03813576698303223,6.031990051269531e-05,0.009258747100830078,2.515625,0.18072916666666666,0.503125,rng
431,,x,01010010000000001010010000000000,5,0.1875,11,0.00024700164794921875,1.5520833333333333,0.16120076179504395,4.506111145019531e-05,0.009036540985107422,2.65625,0.3104166666666667,0.53125,rng
432,,x,00000000101000000010110000000010,5,0.1875,12,0.00043201446533203125,1.2302083333333333,0.33561134338378906,5.2928924560546875e-05,0.007211208343505859,2.7411458333333334,0.24604166666666666,0.5482291666666667,rng
433,,x,00010010001000010000001000000010,5,0.1875,7,0.0002644062042236328,0.40104166666666663,0.00933527946472168,5.5789947509765625e-05,0.0016050338745117188,2.453125,0.08020833333333333,0.490625,rng
434,,x,10010010001010000000000000010000,5,0.1875,11,0.0003459453582763672,1.8541666666666667,0.1663038730621338,4.887580871582031e-05,0.008343935012817383,2.8864583333333336,0.37083333333333335,0.5772916666666668,rng
435,,x,00001000000000010001001001000010,5,0.1875,20,0.0002334117889404297,,,,,3.1744791666666665,,0.6348958333333333,rng
436,,x,01100100001010010000010100000010,5,0.28125,15,0.00019669532775878906,1.1520833333333333,3.1288061141967773,5.030632019042969e-05,0.008690357208251953,3.3546875,0.23041666666666666,0.6709375,rng
437,,x,01011100010000011000000110000000,5,0.28125,15,0.00021648406982421875,2.066666666666667,3.158688545227051,5.698204040527344e-05,0.014970779418945312,3.2958333333333334,0.4133333333333334,0.6591666666666667,rng
438,,x,01100100001000001100000001100010,5,0.28125,17,0.00020933151245117188,,,,,3.154166666666667,,0.6308333333333334,rng
439,,x,00000000110100011000000100101100,5,0.28125,15,0.00021529197692871094,1.2526041666666667,3.099653959274292,4.315376281738281e-05,0.011226415634155273,3.3739583333333334,0.25052083333333336,0.6747916666666667,rng
440,,x,01000001000011001100000010000011,5,0.28125,14,0.000217437744140625,1.1916666666666667,1.468153476715088,6.556510925292969e-05,0.008258342742919922,3.2192708333333333,0.23833333333333334,0.6438541666666666,rng
441,,x,01010000000110010001101010000000,5,0.28125,17,0.00022363662719726562,,,,,3.40625,,0.68125,rng
442,,x,01001001100100010001100000100000,5,0.28125,16,0.00019669532775878906,,,,,3.4453125,,0.6890625,rng
443,,x,00100010100101000010100000010010,5,0.28125,17,0.000202178955078125,,,,,3.5015625000000004,,0.7003125000000001,rng
444,,x,00001000111001000010000001100010,5,0.28125,14,0.000225067138671875,1.351934523809524,1.4664125442504883,8.797645568847656e-05,0.009212493896484375,3.145833333333333,0.2703869047619048,0.6291666666666667,rng
445,,x,00010010100100000111100000010000,5,0.28125,14,0.0002281665802001953,1.4666666666666666,1.4083795547485352,6.842613220214844e-05,0.008350849151611328,3.1645833333333333,0.29333333333333333,0.6329166666666667,rng
446,,x,00010011001010000000100000000111,5,0.28125,12,0.00022554397583007812,1.1677083333333331,0.31825852394104004,8.058547973632812e-05,0.005422830581665039,3.2604166666666665,0.23354166666666662,0.6520833333333333,rng
447,,x,00100110001010000101100000000100,5,0.28125,18,0.0002148151397705078,,,,,3.489583333333333,,0.6979166666666666,rng
448,,x,01110000000100000001010100100001,5,0.28125,8,0.00023746490478515625,1.1666666666666665,0.03190135955810547,6.270408630371094e-05,0.003291606903076172,2.8656249999999996,0.2333333333333333,0.5731249999999999,rng
449,,x,11100001000000000110011100000000,5,0.28125,9,0.0002295970916748047,1.2916666666666667,0.0394899845123291,5.8650970458984375e-05,0.006708621978759766,2.526041666666667,0.25833333333333336,0.5052083333333334,rng
450,,x,00100010010011101000000100001000,5,0.28125,19,0.0002319812774658203,,,,,3.40625,,0.68125,rng
451,,x,00000000111000010100001000100110,5,0.28125,15,0.00021982192993164062,1.6010416666666665,2.905520439147949,3.7670135498046875e-05,0.016488075256347656,3.3333333333333335,0.3202083333333333,0.6666666666666667,rng
452,,x,01001110000101000001001100000000,5,0.28125,9,0.00026226043701171875,0.35416666666666663,0.04992246627807617,4.363059997558594e-05,0.0014567375183105469,2.896875,0.07083333333333333,0.579375,rng
453,,x,00101101000000100011000100010000,5,0.28125,12,0.00021409988403320312,1.3135416666666666,0.3203587532043457,4.935264587402344e-05,0.006427288055419922,3.0552083333333333,0.2627083333333333,0.6110416666666667,rng
454,,x,11000100001000000011011000001000,5,0.28125,15,0.00018453598022460938,1.365625,2.925835132598877,5.1975250244140625e-05,0.00873565673828125,3.307291666666666,0.273125,0.6614583333333333,rng
455,,x,10000100000100000101000100100110,5,0.28125,20,0.00018024444580078125,,,,,3.5895833333333336,,0.7179166666666668,rng
456,,x,00100011011000000001100100001000,5,0.28125,20,0.00021314620971679688,,,,,3.3671875,,0.6734375,rng
457,,x,01100001000000011000101000010010,5,0.28125,15,0.00018262863159179688,1.4213541666666667,2.9906907081604004,8.320808410644531e-05,0.010877370834350586,3.380729166666667,0.28427083333333336,0.6761458333333333,rng
458,,x,00100001100001000000000100110110,5,0.28125,13,0.0002257823944091797,2.372916666666667,0.7243692874908447,6.914138793945312e-05,0.014702558517456055,3.2625,0.47458333333333336,0.6525000000000001,rng
459,,x,01010100001000000101001000100001,5,0.28125,13,0.00022792816162109375,1.019047619047619,0.6780960559844971,8.535385131835938e-05,0.0076978206634521484,3.1020833333333333,0.2038095238095238,0.6204166666666666,rng
460,,x,11010001000010010001000100000010,5,0.28125,12,0.00021600723266601562,1.1328125,0.3238339424133301,4.482269287109375e-05,0.010467767715454102,3.0,0.2265625,0.6,rng
461,,x,00100000000000110010110001101000,5,0.28125,15,0.00020194053649902344,1.4541666666666666,3.042762279510498,5.269050598144531e-05,0.009991645812988281,3.2593750000000004,0.29083333333333333,0.6518750000000001,rng
462,,x,00000010000000110010101010011000,5,0.28125,9,0.00021314620971679688,1.4375,0.05057954788208008,7.271766662597656e-05,0.0049076080322265625,2.8968749999999996,0.2875,0.579375,rng
463,,x,00000101000001000101000010101100,5,0.28125,10,0.0002155303955078125,1.5833333333333333,0.07902383804321289,5.1021575927734375e-05,0.005707263946533203,2.903645833333333,0.31666666666666665,0.5807291666666666,rng
464,,x,01000110011001100000000101000000,5,0.28125,13,0.0002110004425048828,1.0645833333333334,0.6512165069580078,5.173683166503906e-05,0.006956815719604492,2.9604166666666667,0.2129166666666667,0.5920833333333333,rng
465,,x,01101010000000010001100000100001,5,0.28125,16,0.00016427040100097656,,,,,3.4479166666666665,,0.6895833333333333,rng
466,,x,00000100001000001100100101100010,5,0.28125,20,0.0001926422119140625,,,,,3.385416666666667,,0.6770833333333334,rng
467,,x,01010000010101000100100001100000,5,0.28125,13,0.00020194053649902344,1.178125,0.6920590400695801,5.078315734863281e-05,0.00536799430847168,2.9651041666666664,0.23562500000000003,0.5930208333333333,rng
468,,x,10000010010000000110000110011000,5,0.28125,18,0.0003097057342529297,,,,,3.674479166666667,,0.7348958333333334,rng
469,,x,00010010000100100010001000010011,5,0.28125,6,0.0002543926239013672,0.5208333333333333,0.007400035858154297,4.267692565917969e-05,0.0025064945220947266,2.4375,0.10416666666666666,0.4875,rng
470,,x,11010010000001010010010000000001,5,0.28125,14,0.0001914501190185547,1.315625,1.5286633968353271,2.9802322387695312e-05,0.013506650924682617,3.306770833333333,0.263125,0.6613541666666667,rng
471,,x,00000110000111000000100001010100,5,0.28125,13,0.000362396240234375,2.2838541666666665,0.7788939476013184,3.695487976074219e-05,0.01590561866760254,3.1796875,0.4567708333333333,0.6359375,rng
472,,x,00011010000001000010110011000000,5,0.28125,14,0.00018095970153808594,1.6640624999999998,1.4979705810546875,2.9087066650390625e-05,0.008846759796142578,3.3531250000000004,0.33281249999999996,0.670625,rng
473,,x,10000000100001011001100010000001,5,0.28125,16,0.00018858909606933594,,,,,3.1187499999999995,,0.6237499999999999,rng
474,,x,00100000011001100000100010000110,5,0.28125,12,0.00019073486328125,1.34375,0.3245227336883545,3.0279159545898438e-05,0.00695037841796875,3.1536458333333335,0.26875,0.6307291666666667,rng
475,,x,00000000101000011000010101001001,5,0.28125,15,0.00019979476928710938,1.5625,2.9777870178222656,4.076957702636719e-05,0.0132598876953125,3.346875,0.3125,0.6693749999999999,rng
476,,x,10000100010001001100000000001011,5,0.28125,12,0.0002143383026123047,1.8046875,0.31884336471557617,8.058547973632812e-05,0.008691549301147461,3.078125,0.3609375,0.615625,rng
