,network,name,func,k,bias,numPI,time_PI,ks,time_sym,time_ks,time_cov,ke,tss,correct,timeout,time_sym_std,ks_norm,ke_norm,source,version
38,,x,00010100,3,0.25,3,5.984306335449219e-05,0.5,0.0002895355224609375,1.3113021850585938e-05,0.0002613067626953125,1.875,"[[['002', [], []], ['112', [], []], ['220', [], []]], [['011', [[0, 1]], []]]]",True,False,1.553830785530234e-05,0.16666666666666666,0.625,rng,new
39,,x,00001001,3,0.25,3,6.556510925292969e-05,0.75,0.0002819061279296875,1.621246337890625e-05,0.0005228519439697266,1.875,"[[['201', [[1, 2]], []], ['022', [], []]], [['100', [], []], ['111', [], []]]]",True,False,3.875603823893757e-06,0.25,0.625,rng,new
40,,x,00000110,3,0.25,3,6.437301635742188e-05,0.5,0.0002980232238769531,1.3828277587890625e-05,0.0002694129943847656,1.875,"[[['200', [], []], ['211', [], []], ['022', [], []]], [['101', [[1, 2]], []]]]",True,False,1.4187007348357476e-05,0.16666666666666666,0.625,rng,new
41,,x,11000000,3,0.25,2,6.341934204101562e-05,1.5,0.0002864360809326172,1.2874603271484375e-05,0.000469207763671875,1.25,"[[['122', [[0, 1]], []]], [['002', [], []]]]",True,False,1.9322557219434327e-05,0.5,0.4166666666666667,rng,new
42,,x,00010010,3,0.25,3,5.602836608886719e-05,0.5,0.00030379295349121095,1.3113021850585938e-05,0.00028586387634277344,1.875,"[[['020', [], []], ['121', [], []], ['202', [], []]], [['011', [[0, 2]], []]]]",True,False,2.8833629702790653e-05,0.16666666666666666,0.625,rng,new
43,,x,01100000,3,0.25,3,5.698204040527344e-05,0.5,0.0003055095672607422,1.3589859008789062e-05,0.000263214111328125,1.875,"[[['122', [], []], ['200', [], []], ['211', [], []]], [['001', [[1, 2]], []]]]",True,False,4.681283078753513e-05,0.16666666666666666,0.625,rng,new
44,,x,01001000,3,0.25,3,5.364418029785156e-05,0.5,0.0002953052520751953,1.3113021850585938e-05,0.0002658367156982422,1.875,"[[['212', [], []], ['020', [], []], ['121', [], []]], [['001', [[0, 2]], []]]]",True,False,1.5898497414637124e-05,0.16666666666666666,0.625,rng,new
45,,x,01000010,3,0.25,6,7.081031799316406e-05,1.5,0.00033326148986816405,1.4781951904296875e-05,0.0011699199676513672,2.25,"[[['012', [[0, 1]], []], ['020', [[0, 1]], []], ['121', [[0, 1]], []]], [['110', [], []], ['001', [], []]]]",True,False,1.4956581054775501e-05,0.5,0.75,rng,new
46,,x,00011000,3,0.25,6,5.984306335449219e-05,1.5,0.00035986900329589846,1.5735626220703125e-05,0.001191854476928711,2.25,"[[['201', [[1, 2]], []], ['002', [[1, 2]], []], ['112', [[1, 2]], []]], [['011', [], []], ['100', [], []]]]",True,False,3.16508543595322e-05,0.5,0.75,rng,new
47,,x,10000100,3,0.25,3,5.602836608886719e-05,0.75,0.00029120445251464846,1.3589859008789062e-05,0.0005009174346923828,1.875,"[[['212', [], []], ['021', [[0, 2]], []]], [['101', [], []], ['000', [], []]]]",True,False,1.1027832246074796e-05,0.25,0.625,rng,new
48,,x,10100000,3,0.25,2,6.031990051269531e-05,1.5,0.0003195762634277344,2.0742416381835938e-05,0.0004353523254394531,1.25,"[[['122', [[0, 2]], []]], [['020', [], []]]]",True,False,3.2152617237026376e-05,0.5,0.4166666666666667,rng,new
49,,x,00100100,3,0.25,6,6.699562072753906e-05,1.5,0.0002887725830078125,1.3589859008789062e-05,0.0012187957763671875,2.25,"[[['021', [[0, 2]], []], ['002', [[0, 2]], []], ['112', [[0, 2]], []]], [['101', [], []], ['010', [], []]]]",True,False,1.5610428018460275e-05,0.5,0.75,rng,new
50,,x,00010001,3,0.25,2,8.368492126464844e-05,1.5,0.00025196075439453124,1.239776611328125e-05,0.0004608631134033203,1.25,"[[['202', [[1, 2]], []]], [['211', [], []]]]",True,False,1.2327324212728798e-05,0.5,0.4166666666666667,rng,new
51,,x,10110000,3,0.375,2,9.274482727050781e-05,0.0,0.00017156600952148438,1.0967254638671875e-05,9.441375732421875e-05,1.5625,"[[['122', [], []], ['201', [], []]], [['012', [], []], ['020', [], []]]]",True,False,2.3557686050943605e-05,0.0,0.5208333333333334,rng,new
52,,x,01010100,3,0.375,2,8.726119995117188e-05,0.75,0.00025801658630371095,1.1920928955078125e-05,0.0003249645233154297,1.5625,"[[['112', [], []], ['220', [], []]], [['021', [[0, 1]], []]]]",True,False,6.430056698241261e-06,0.25,0.5208333333333334,rng,new
